n,m,bf,fw,dp,df
12,66,6.45278,865.096,170.172,5.42341
12,66,6.79603,826.589,169.729,6.33141
12,66,6.16371,831.816,162.224,5.59806
12,66,5.30903,806.818,182.25,9.31807
12,66,6.53603,980.561,194.174,6.86931
12,66,5.52794,778.775,232.672,6.12396
12,66,8.80713,928.947,263.879,7.24196
12,66,8.40497,838.056,218.547,6.11748
12,66,7.08065,968.972,256.54,5.28902
12,66,6.82065,792.965,234.406,10.4506
12,66,11.1259,832.645,227.594,6.16642
12,66,6.88044,792.445,210.103,6.12462
12,66,5.38227,804.403,245.842,9.20984
12,66,6.23347,803.467,212.105,5.50342
12,66,5.62003,793.595,229.965,5.35374
14,91,16.1255,1432.15,747.235,15.8932
14,91,16.1368,1539.14,668.937,10.8368
14,91,16.2427,1447.46,654.402,16.0153
14,91,12.1334,1496.92,691.476,14.3524
14,91,12.5678,1523.41,716.536,9.50515
14,91,11.6478,1356.86,679.536,14.3358
14,91,19.7977,1401.44,670.036,14.5465
14,91,21.1378,1375.74,665.515,10.8477
14,91,13.0814,1464.26,664.337,13.6453
14,91,12.7658,1439.46,714.487,10.1716
14,91,7.45737,1450.33,197.46,7.50244
14,91,7.26134,1411.68,210.839,8.07442
14,91,7.5393,1411.67,217.151,9.20873
14,91,19.037,1447.67,203.077,8.05203
14,91,7.59536,1374.4,235.644,7.89657
14,91,7.55639,1459.28,201.803,7.67829
14,91,7.53585,1394.99,201.364,7.68589
14,91,7.29257,1385.55,215.475,9.0094
14,91,8.73325,1615.37,194.233,7.78398
14,91,7.49579,2005.72,263.289,7.23406
14,91,11.0897,1892.94,448.185,10.9222
14,91,11.8485,1385.9,552.661,9.9426
14,91,11.9648,1449.59,555.137,11.0441
14,91,11.7443,1513.12,474.731,10.7469
14,91,12.7491,1550.22,584.345,48.5318
14,91,46.6513,2003.84,722.046,10.9557
14,91,12.9118,2127.64,826.896,31.221
14,91,33.2749,1945.73,526.211,10.5985
14,91,12.1031,1352.3,527.046,20.1036
14,91,28.2292,1423.64,467.41,10.3816
14,91,13.2317,1495.61,557.126,21.6488
14,91,12.5859,1942.18,615.679,37.0602
14,91,45.8942,1695.64,528.504,19.887
14,91,35.957,1712.38,516.078,10.8238
14,91,16.5462,1726.11,453.287,12.3458
14,91,13.9345,1450.22,551.478,15.7174
14,91,29.7998,1865.03,501.195,14.0789
14,91,23.7256,1590.07,486.573,14.9321
14,91,17.5305,1428.1,484.145,12.2408
14,91,22.4417,1391.67,432.89,10.0282
14,91,7.76489,1368.24,242.494,8.33773
14,91,7.71415,1406.45,251.707,18.6326
14,91,13.1225,1385.62,237.386,9.11621
14,91,9.53349,1435.11,250.269,8.22346
14,91,9.983,1410.07,237.959,20.969
14,91,9.12632,1482.62,264.901,10.681
14,91,9.88007,1448.4,266.543,22.9701
14,91,11.9163,1509.88,234.393,8.55107
14,91,9.40672,1441.9,236.78,16.7781
14,91,11.8414,1533.56,238.567,8.48006
14,91,13.441,1452.99,476.632,17.6818
14,91,10.9914,1336.99,497.206,8.14905
14,91,9.54393,1327.39,506.3,13.6556
14,91,18.5217,1405.19,521.95,10.2187
14,91,14.6142,1408.39,504.208,11.4554
14,91,13.2551,1367.93,500.09,8.31834
14,91,9.75257,1372.33,541.966,8.62538
14,91,12.9196,1419.39,587.63,11.9164
14,91,23.3581,1396.88,520.994,11.067
14,91,11.9983,1369.72,517.53,8.35377
14,91,8.07322,1366.42,517.991,10.6425
14,91,7.91396,1349.25,509.952,7.18425
14,91,7.67786,1339.26,532.06,14.1736
14,91,8.1983,1358.48,515.165,8.71293
14,91,8.59678,1316.9,515.319,7.28479
14,91,7.54691,1306.83,518.249,7.96417
14,91,16.548,1305.66,536.96,7.56581
14,91,9.86727,1336.26,558.629,7.26615
14,91,7.77584,1446.64,533.408,7.36918
14,91,9.20752,1371.46,507.5,7.23299
14,91,11.8884,1411.96,552.94,18.8689
14,91,16.215,1456.96,507.897,9.30087
14,91,12.5795,1431.03,538.917,12.0996
14,91,19.5051,1503.96,548.534,9.23718
14,91,11.3831,1389.43,513.346,9.46173
14,91,11.572,1437.64,514.675,12.275
14,91,11.4257,1432.09,558.084,13.9492
14,91,11.5866,1436.08,562.778,10.6202
14,91,21.0869,1490.42,512.887,11.2939
14,91,21.3949,1451.92,547.776,10.4746
14,91,11.995,1439.87,515.038,9.57806
14,91,15.3722,1428,608.415,12.3561
14,91,27.0565,1395.54,520.451,11.2402
14,91,14.0826,1398.84,550.221,9.47534
14,91,24.8715,1378.29,535.613,7.81376
14,91,9.82038,1361.86,549.981,11.5372
14,91,17.5515,1432.88,526.36,7.7772
14,91,9.79455,1344.39,514.499,8.08558
14,91,13.1577,1396.5,583.053,8.65423
14,91,14.272,1433.31,540.8,11.0866
14,91,25.7929,1404.89,406.495,21.1086
14,91,14.4113,1476.9,354.845,10.0175
14,91,10.7816,1435.09,429.208,13.8799
14,91,17.0347,1484.64,349.184,10.1116
14,91,10.8466,1455.36,350.544,9.95862
14,91,19.6212,1421.15,353.369,10.1752
14,91,11.3295,1394.6,368.272,14.2254
14,91,14.5369,1380.91,388.777,11.8894
14,91,12.9146,1440.56,362.826,10.2294
14,91,10.7771,1392.16,424.269,17.5102
16,120,52.1826,2239.02,598.272,16.4559
16,120,15.4591,2156.22,598.241,28.7364
16,120,22.9109,2132.45,692.282,22.6833
16,120,34.8811,2159.35,546.387,17.3008
16,120,20.62,2066.02,668.77,17.5429
16,120,30.5609,2151.67,557.85,25.0603
16,120,29.1522,2144.82,542.388,17.7347
16,120,20.2862,2199.77,642.398,24.0358
16,120,21.9344,2249.74,516.792,25.3183
16,120,20.5378,2140.32,524.038,27.7987
16,120,25.1587,2094.12,1129.82,18.2747
16,120,23.9206,2145.12,1227.4,24.6495
16,120,58.1209,2191.09,1226.89,23.3464
16,120,48.5466,2167.41,1068.92,23.719
16,120,31.1757,2143.36,1043.44,28.8687
16,120,25.9544,2158.3,1095.15,26.286
16,120,31.2991,2126,1151.45,19.2847
16,120,25.2454,2115.88,1122.15,26.6251
16,120,25.0512,2066.54,1126.65,18.4028
16,120,23.8183,2157.24,1134.59,31.2199
16,120,19.2189,2156.7,1241.14,17.8818
16,120,28.93,2175.9,1172.9,23.8382
16,120,25.4526,2179.05,1118.37,18.0739
16,120,28.4007,2154.28,1182.62,17.8009
16,120,18.5284,2131.08,1106.75,28.035
16,120,19.5383,2171.77,1127.01,20.4221
16,120,21.8927,2157.95,1180.48,17.7366
16,120,27.106,2184.98,1187.23,16.9514
16,120,28.9846,2180.16,1260.78,22.1135
16,120,29.3791,2267.4,1235.62,27.3828
16,120,42.2538,2205.56,838.522,17.3005
16,120,19.0968,2222.91,834.229,17.1288
16,120,19.2784,2173.8,855.445,20.453
16,120,31.8463,2183.07,999.017,38.9628
16,120,30.4978,2220.44,870.696,16.4519
16,120,18.8361,2124.38,847.422,16.6892
16,120,19.0609,2150.32,897.219,27.3179
16,120,19.8043,2178.72,886.855,32.0609
16,120,28.1165,2220.48,831.523,17.0582
16,120,30.9617,2182.24,870.653,22.6398
16,120,25.1188,2214.13,945.655,26.303
16,120,37.082,2303.43,831.808,15.3065
16,120,17.1987,2220.06,774.498,15.1591
16,120,17.1735,2217.16,865.37,16.2248
16,120,16.7364,2240.81,777.177,17.2516
16,120,15.1845,2225.05,759.837,15.0325
16,120,16.6119,2185.17,781.588,14.6478
16,120,16.7349,2220.97,854.245,19.4471
16,120,23.3422,2181.32,752.454,32.5703
16,120,24.1887,2190.72,811.843,20.388
16,120,25.9465,2199.75,577.31,17.8734
16,120,21.71,2204.15,594.807,17.9951
16,120,30.0606,2247.26,629.286,18.0952
16,120,35.361,2341.89,612.752,14.2408
16,120,24.0552,2173.97,583.522,16.5931
16,120,25.2354,2190.17,584.559,17.3315
16,120,25.9399,2190.69,619.907,17.3411
16,120,31.5412,2212.82,553.564,20.5247
16,120,36.8336,2198.59,519.872,16.2725
16,120,27.0975,2160.58,514.211,12.8221
16,120,30.4887,2187.91,1787.44,23.2159
16,120,27.9886,2236.78,1726.54,21.5448
16,120,26.362,2231.03,1752.61,28.8896
16,120,41.1068,2255.98,1894.07,23.9357
16,120,29.0697,2230.95,1618.01,34.748
16,120,33.9285,2281.86,1722.98,39.4771
16,120,55.7023,2301.29,1713.44,33.0902
16,120,40.2477,2224.2,1474.69,39.9938
16,120,41.3082,2214.42,1556.94,28.1758
16,120,37.6591,2267.56,1660.76,33.2867
16,120,23.9406,2199.98,1817.69,16.3493
16,120,23.127,2799.75,1941.97,30.6722
16,120,33.7932,2203.84,1820.55,25.9369
16,120,58.6347,2373.55,1885.78,19.6847
16,120,43.6343,2209.72,1903.14,24.4047
16,120,41.7165,2229.59,1936.72,23.2893
16,120,33.7615,2208.23,1896.29,21.2032
16,120,40.6209,2201.16,1887.94,36.055
16,120,33.1671,2214.5,1918.42,23.225
16,120,41.3518,2269.15,1927.73,28.059
16,120,24.7951,2260.04,565.187,19.941
16,120,20.6352,2120.59,557.048,14.7896
16,120,14.4402,2170.76,625.089,15.4721
16,120,15.0137,2290.01,595.448,18.7194
16,120,18.5616,2231.68,558.682,15.1577
16,120,14.9643,2190.4,562.272,14.7894
16,120,14.9764,2226.06,640.145,30.4665
16,120,23.3075,2230.32,562.201,14.8378
16,120,15.0031,2172.89,533.729,14.5632
16,120,14.4526,2171.92,722.531,22.8427
16,120,35.9977,2236.46,713.416,17.8774
16,120,18.9196,2154.33,723.492,18.2321
16,120,18.7888,2159.16,741.112,17.8717
16,120,18.6923,2164.79,877.261,26.7319
16,120,27.7076,2250.79,756.866,19.7563
16,120,21.2745,2213.08,724.106,17.6108
16,120,17.4414,2150.83,917.307,31.1629
16,120,19.8058,2292.61,819.41,29.8553
16,120,46.8067,2228.93,707.738,22.5331
16,120,27.762,2118.97,898.803,19.6531
18,153,51.4094,3166.98,2993.33,44.569
18,153,45.5055,3059.1,2698.8,50.9523
18,153,68.2694,3164.13,3084.13,49.2302
18,153,57.7908,3133.2,2930.78,35.5955
18,153,54.285,3063.92,2789.77,45.5166
18,153,46.9418,3182.81,2716.11,34.9218
18,153,55.3726,3204.85,2925.64,52.7572
18,153,72.9071,3258.04,2887.01,31.6512
18,153,52.9257,3216.41,3024.02,36.8659
18,153,48.1117,3162.82,2711.02,34.2601
18,153,47.9135,3167.28,1939.63,46.2847
18,153,59.7733,3265.99,2089.3,30.3249
18,153,69.43,3135.6,1880.51,28.5385
18,153,39.7915,3168.39,1867,33.8787
18,153,39.4903,3156.09,1950.85,32.7939
18,153,58.392,3220.83,2160.46,31.2619
18,153,35.4349,3247.65,2084.94,28.0331
18,153,48.8944,3216.44,2294.07,43.6584
18,153,51.6653,3304.58,2395.82,28.9362
18,153,59.7459,3234.86,2116.43,52.332
18,153,92.3485,3282.84,2416.41,63.9332
18,153,81.8544,3346.94,2490.73,47.2567
18,153,76.1551,3256.51,2315.34,71.6693
18,153,85.6064,3275.23,2473.82,52.62
18,153,73.5541,3290.38,2276.97,52.4665
18,153,75.9635,3272.06,2344.9,40.1307
18,153,64.8043,3052.96,2243.46,41.25
18,153,64.4931,3162.64,2282.53,47.0022
18,153,74.9067,3232.15,2300.92,32.8117
18,153,53.0215,2492.24,2109.47,40.5469
18,153,39.4309,2558.48,1542.25,33.3316
18,153,35.6048,2610.86,1411.36,28.2565
18,153,41.513,2455.96,1297.72,23.4239
18,153,39.1285,2446.42,1299.77,28.4193
18,153,50.9527,2428.87,1441.98,24.3701
18,153,41.8893,2546.48,1422.98,35.8591
18,153,48.6774,2557.64,1282.12,39.5355
18,153,40.9005,2541.96,1317.91,37.6903
18,153,37.5845,2467.78,1318.55,30.0185
18,153,47.8787,2441.04,1346.8,36.447
18,153,32.7554,2516.24,1280.69,29.6881
18,153,43.4212,2530.37,1365.99,35.5817
18,153,42.9209,2593.37,1443.07,22.8867
18,153,49.3021,2604.72,1323.99,40.9922
18,153,72.4119,2595.9,1183.55,30.3338
18,153,37.6878,2542.45,1172.39,33.2234
18,153,33.4038,2512.88,1217.98,27.6639
18,153,38.0738,2557.03,1318.06,31.0841
18,153,39.8237,2540.65,1516.33,50.8092
18,153,44.9628,2560.45,1461.93,46.502
18,153,47.2,2509.3,1601.73,24.1194
18,153,51.7128,2543.27,1487.67,26.692
18,153,54.0585,2487.75,1463.84,25.1302
18,153,36.0639,2445.6,1571.64,35.8733
18,153,35.9432,2451.24,1754.24,25.3528
18,153,34.3341,2481.01,1760.11,29.6408
18,153,38.9942,2529.73,1654.42,31.0566
18,153,49.5957,2452.7,1576.07,28.5034
18,153,39.6235,2414.52,1474.1,25.8198
18,153,40.8707,2475.64,1478.76,25.8894
18,153,29.9356,2508.62,1123.94,32.7375
18,153,23.701,2490.93,1147.92,30.7116
18,153,43.2788,2488.7,1110.51,26.5142
18,153,30.4536,2431.44,1162.88,24.7004
18,153,28.2003,2551.46,1299.47,37.858
18,153,53.5444,2630.15,1044.93,30.3253
18,153,45.8057,2613.94,1018.36,25.3311
18,153,37.9346,2553.22,1152.43,34.1115
18,153,30.4838,2581.81,1223.33,33.725
18,153,49.3041,2532.49,1062.15,40.2685
18,153,37.766,2403.91,1109.41,19.1928
18,153,33.8326,2521.17,1166.83,32.4406
18,153,34.8357,2489.33,1099.82,19.8278
18,153,25.0676,2452.51,1163.22,20.2484
18,153,38.3715,2518.73,1059.23,38.0642
18,153,31.3839,2486.7,1073.02,26.9698
18,153,25.6411,2516.13,1126.81,18.6554
18,153,22.9176,2572.12,1183.01,25.7275
18,153,29.7612,2587.38,1200.43,26.8964
18,153,53.2978,2579.41,1043.67,19.7757
18,153,29.0169,2479.58,1592.59,20.5171
18,153,28.9437,2551.28,1684.47,27.7725
18,153,43.0037,2635.65,1466.19,23.5327
18,153,53.022,2594.57,1446.78,21.0888
18,153,29.3018,2511.71,1661.64,27.7093
18,153,41.6312,2536.29,1598.64,32.4095
18,153,40.3119,2630.88,1459.37,20.5109
18,153,29.9552,2605.03,1493.34,20.2861
18,153,29.4768,2543.69,1677.67,28.6353
18,153,39.1607,2508.89,1498.25,24.0961
18,153,47.2782,2491.2,969.881,24.3939
18,153,39.7,2581.28,1110.38,36.5433
18,153,49.3559,2593.85,880.984,24.4209
18,153,30.7225,2581.52,866.852,24.4445
18,153,30.9918,2522.31,1042.86,24.9542
18,153,31.5207,2544.52,1125.37,30.3083
18,153,44.7528,2606.57,869.107,23.6625
18,153,30.793,2559.68,860.583,34.8129
18,153,30.2808,2578.7,968.828,31.9397
18,153,31.9363,2566.04,1004.99,38.7169
20,190,54.7644,3494.66,1494.99,30.2237
20,190,43.6749,3546.32,1424.32,36.5982
20,190,75.6837,3306.6,1196.75,27.9874
20,190,43.2859,2871.9,1234.69,34.086
20,190,35.7496,2869.86,1227.85,28.9413
20,190,38.2497,2870.91,1248.78,31.452
20,190,30.1825,2857.61,1245.29,22.8528
20,190,29.5636,2841.45,1155.84,21.7083
20,190,31.1349,2838.63,1114.57,21.7625
20,190,28.5108,2837.72,1102,29.124
20,190,29.988,2842.8,1213.83,32.2207
20,190,34.6921,2886.17,1258.86,40.0772
20,190,41.3426,2847.04,1300.24,40.7543
20,190,37.5243,2841.65,1316.69,38.4451
20,190,31.9309,3334.23,1443.3,37.2688
20,190,34.5139,2781.7,1226.01,19.8649
20,190,27.3155,2628.57,1135.49,22.8176
20,190,30.0968,2588.42,1141.06,34.1944
20,190,30.5667,2630.53,1140.55,26.8079
20,190,24.0136,2599.67,1148.62,23.9591
20,190,38.2224,2665.53,2199.93,34.1373
20,190,30.9856,2667.82,2106.32,35.216
20,190,38.9737,2674.49,2123.78,35.8154
20,190,38.2098,2670.73,2146.02,33.2482
20,190,30.3512,2669.44,2090.98,30.971
20,190,40.9589,2658.43,2162.7,27.8055
20,190,30.2167,2670.44,2105.8,27.378
20,190,30.4724,2673.91,2122.7,38.4654
20,190,39.4172,2657.24,2159.5,33.4208
20,190,34.6084,2650.28,2074.13,33.4757
20,190,24.4833,2583.65,974.53,25.6644
20,190,23.4252,2582.85,973.071,21.7881
20,190,31.2661,2595.99,972.323,26.0978
20,190,23.551,2589.8,991.169,24.5386
20,190,23.1549,2586.87,1022.73,20.621
20,190,23.3626,2588.92,1043.69,27.8578
20,190,29.2581,2577.88,1061.38,28.0268
20,190,35.7917,2575.36,1042.97,23.0845
20,190,24.9985,2601.28,1038.11,31.3442
20,190,30.058,2606.43,1025.17,26.637
20,190,41.8756,2563.32,1532.3,30.2758
20,190,38.1606,2603.5,1549.32,29.9919
20,190,30.7194,2560.18,1497.87,23.1226
20,190,35.8373,2579.26,1464.67,23.3968
20,190,35.7026,2590.18,1462.02,32.9867
20,190,36.9013,2562.83,1457.11,29.7997
20,190,30.9468,2553.64,1514.1,24.8752
20,190,36.3968,2602.9,1539.65,34.2105
20,190,40.3946,2593.1,1572.92,24.3462
20,190,30.5513,2590.89,1482.09,26.772
20,190,34.4108,2608.44,1879.39,25.6607
20,190,38.488,2605.51,1893.15,24.2799
20,190,39.7876,2590.99,1872.55,24.2805
20,190,34.0215,2597.01,1896.01,24.1288
20,190,40.4816,2606.77,1878.65,29.729
20,190,35.0394,2589.95,1860.92,28.6904
20,190,42.6718,2603.44,1900.79,24.5482
20,190,42.6619,2606.16,1867.11,29.6939
20,190,34.434,2577.49,1854.1,36.9998
20,190,34.9921,2584.95,1859.41,32.5794
20,190,33.0651,2590.25,949.186,26.07
20,190,37.8784,2596.96,934.436,27.5436
20,190,31.9353,2566.4,943.416,24.4378
20,190,34.929,2604.76,947.916,23.9377
20,190,29.4793,2606.78,948.225,31.1062
20,190,30.4309,2509.17,841.361,21.6556
20,190,25.9785,2396.69,848.962,20.735
20,190,31.2012,2394,845.116,20.8259
20,190,32.701,2385.17,845.396,20.8748
20,190,25.8947,2396.76,849.75,26.5273
20,190,30.3415,2384.24,1137.44,21.5648
20,190,34.9398,2365.58,1119.14,26.5317
20,190,30.1675,2375.52,1123.57,21.2167
20,190,29.1891,2378.08,1124.26,21.2206
20,190,34.6505,2366.02,1122.73,23.9641
20,190,29.319,2374.68,1120.63,21.5481
20,190,34.6645,2377.77,1110.28,21.2755
20,190,34.36,2375.18,1139.48,21.22
20,190,29.2608,2369.45,1118.66,21.2509
20,190,34.2527,2375.42,1127.1,26.8023
20,190,24.3387,2336.86,1398.55,19.1119
20,190,29.4285,2340.01,1399.12,18.8505
20,190,23.8221,2326.05,1407.32,23.9104
20,190,24.1821,2335.86,1395.86,18.7555
20,190,23.8387,2341.1,1403.36,19.0348
20,190,24.2325,2348.68,1412.21,23.6143
20,190,24.0523,2344.88,1402.48,23.8668
20,190,24.5329,2379.96,1406.68,18.9927
20,190,24.2371,2349.28,1408.74,19.3503
20,190,24.1915,2337.86,1419.42,23.7931
20,190,25.4992,2360.05,1482.34,19.6982
20,190,33.7788,2365.74,1441.19,23.7674
20,190,26.0951,2373.46,1444.29,18.6726
20,190,25.7755,2390.8,1434.25,23.4376
20,190,25.1361,2344.99,1456.33,19.5181
20,190,25.6775,2372.22,1438.73,18.8142
20,190,30.4471,2351.77,1444.53,23.4112
20,190,25.0761,2364.34,1449.04,18.8759
20,190,25.3256,2366.21,1445.97,18.4288
20,190,27.4361,2357.44,1444.5,21.3906
