n,m,bf,fw,dp,df
10,22,1.62635,349.739,36.0459,1.84679
10,22,1.70477,356.528,36.1153,1.73174
10,22,1.65375,359.716,42.2335,1.96817
10,22,2.27458,487.35,36.2036,1.7762
10,22,1.70578,354.516,37.0362,1.97048
10,22,1.64672,348.557,37.205,1.83657
10,22,1.50334,343.927,33.7351,1.88948
10,22,1.62594,351.182,34.2125,1.86286
10,22,1.61162,337.322,34.1681,2.7203
10,22,1.58054,336.392,33.9149,1.8976
10,22,1.57304,337.418,34.0132,1.91037
10,22,1.61342,345.031,34.1456,1.9222
10,22,1.65261,403.335,39.2765,3.68786
10,22,1.63682,423.28,34.3081,1.89069
10,22,1.65235,417.354,34.4451,1.92668
10,22,1.68636,359.297,33.5703,1.8659
12,33,4.72539,835.537,198.936,3.67643
12,33,4.87516,880.821,195.021,3.51662
12,33,7.0128,735.302,206.056,3.64783
12,33,4.59058,935.4,193.291,3.3082
12,33,4.29392,677.512,198.121,3.31067
12,33,5.41785,768.103,193.469,3.55149
12,33,4.32427,683.516,194.113,6.54143
12,33,4.31029,655.179,191.081,3.5584
12,33,4.23941,686.963,194.556,4.08255
12,33,4.08287,637.858,189.336,3.5507
12,33,5.05324,678.998,325.968,18.6739
12,33,19.8111,853.942,232.312,9.39133
12,33,4.91897,761.599,214.903,5.16073
12,33,5.65913,962.151,210.134,5.0205
12,33,4.81522,673.225,217.496,6.00024
12,33,5.61283,664.291,207.98,5.00903
12,33,4.61775,661.368,213.548,4.7915
12,33,4.78343,730.16,215.017,5.18165
12,33,4.65094,692.06,226.161,6.55236
12,33,9.19501,709.395,220.054,5.16686
12,33,4.73534,667.747,163.429,4.41325
12,33,4.29781,717.228,169.462,4.38403
12,33,3.7568,717.054,169.505,3.86516
12,33,4.01217,698.198,181.294,4.38914
12,33,4.01269,694.607,156.846,4.13846
12,33,4.18514,667.149,163.343,3.87287
12,33,4.2866,707.627,158.247,4.44069
12,33,4.14921,663.636,176.978,4.55121
12,33,4.03831,698.707,176.972,3.9097
12,33,3.79675,668.144,160.308,4.17714
12,33,4.30096,708.753,206.055,6.4207
12,33,4.29695,767.002,206.223,5.22934
12,33,3.7475,693.949,203.995,5.88966
12,33,4.26564,708.28,206.759,6.37365
12,33,5.51992,729.893,202.366,6.17879
12,33,5.57588,706.798,225.575,8.16436
12,33,5.71253,733.623,199.545,9.34191
12,33,5.14671,734.236,225.751,6.34407
12,33,5.1315,760.779,213.395,6.99014
12,33,4.77081,715.613,208.552,6.10996
12,33,2.92827,739.464,189.598,3.54061
12,33,2.79585,702.65,186.799,3.55346
12,33,2.821,694.582,186.557,3.81763
12,33,2.95958,728.015,183.636,3.52308
12,33,2.80321,736.693,182.807,4.72242
12,33,2.94172,747.016,185.674,3.46556
12,33,2.73124,759.443,185.946,3.65191
12,33,2.87533,813.237,193.777,3.6732
12,33,2.92493,742.491,191.932,3.61397
12,33,2.91266,789.922,193.87,3.76555
12,33,5.92732,765.113,83.1561,3.05027
12,33,3.50987,803.538,81.8063,3.14102
12,33,3.68258,773.432,80.5217,2.93646
12,33,3.47405,807.974,79.7898,4.72994
12,33,3.93834,695.505,79.3745,3.15885
12,33,3.79088,744.638,82.0877,2.98982
12,33,3.55251,671.972,77.7586,3.19911
12,33,3.65144,756.587,83.0942,3.48832
12,33,3.98551,712.011,75.982,3.46084
12,33,5.64974,690.666,79.8865,3.13355
12,33,5.4905,902.755,109.796,5.65026
12,33,9.17226,821.885,106.736,4.68595
12,33,5.20129,890.712,148.301,5.9078
12,33,7.74143,1516.25,145.142,5.27441
12,33,5.46181,1313.88,192.978,13.7401
12,33,5.78132,1726.97,301.396,14.2255
12,33,13.0752,1745.88,178.259,7.92604
12,33,11.2338,1440.38,343.448,45.7532
12,33,54.976,1615.63,355.349,7.64316
12,33,7.11525,1331.78,126.756,4.62999
12,33,2.52401,1206,137.643,3.29878
12,33,8.09433,1306.65,131.932,4.04446
12,33,6.72201,1181.42,131.794,3.14382
12,33,2.82104,1220.17,197.839,14.8061
12,33,10.5096,1243.25,143.04,3.03442
12,33,2.55625,1249.51,147.953,3.1068
12,33,2.72559,1526.87,182.756,3.17201
12,33,5.18809,1178.49,144.805,3.13618
12,33,2.57052,1317.09,118.032,5.60045
12,33,2.61351,1080.13,103.336,3.02888
12,33,7.33957,827.375,196.327,3.48121
12,33,4.83504,867.32,182.814,4.42252
12,33,5.05501,960.042,159.416,5.35052
12,33,10.1295,872.134,155.029,4.23118
12,33,5.81871,1001.53,197.382,16.2361
12,33,12.4335,1262.63,197.944,4.20219
12,33,13.8542,1264.27,191.083,4.83145
12,33,8.21978,1281.03,156.056,4.42636
12,33,5.01706,1327.04,282.226,14.9509
12,33,15.9635,1336.25,155.026,4.38356
12,33,2.91437,1082.88,95.6476,5.96258
12,33,2.66955,1105.88,59.8959,3.44572
12,33,2.59143,899.567,111.255,13.2484
12,33,5.63689,1693.47,99.71,4.02153
12,33,12.9895,1599.94,90.7619,7.1691
12,33,4.77929,1206.4,61.5637,3.56264
12,33,2.79156,827.868,63.154,3.59148
12,33,3.01016,1439.13,99.3995,3.07659
12,33,2.64314,871.089,65.4994,3.71062
12,33,2.97527,1074.27,74.9548,3.37322
14,45,9.61779,2022.16,559.551,8.78222
14,45,8.62465,1489.03,582.943,18.9254
14,45,15.588,1630.16,328.295,10.8751
14,45,10.2057,2059.11,296.063,7.77598
14,45,6.50758,1887.72,561.616,11.0367
14,45,8.13308,1344.38,307.558,11.3848
14,45,6.46387,1300.29,294.059,14.1289
14,45,7.05241,1453.06,261.351,7.34063
14,45,7.41506,1251.25,263.7,6.61598
14,45,7.46235,1416.64,327.725,10.0256
14,45,23.0706,1444.2,484.419,13.3276
14,45,13.7158,1300.01,457.638,10.6235
14,45,10.6319,1366.52,568.18,18.0935
14,45,17.231,1415.03,532.758,15.1068
14,45,10.2052,1475.33,479.791,11.2871
14,45,13.2657,1494.56,488.492,12.1203
14,45,16.2464,1379.51,469.28,9.90185
14,45,9.84326,1293.84,524.66,11.2938
14,45,11.0646,1329.69,511.151,10.9271
14,45,10.9453,1401.4,527.072,15.3878
14,45,10.4657,1502.66,264.604,6.52166
14,45,8.2021,1343.07,267.695,9.71646
14,45,9.34491,1388.91,264.249,6.60788
14,45,6.50831,1413.01,277.739,8.48009
14,45,8.75887,1495.42,259.806,7.56566
14,45,8.84817,1298.95,246.001,7.07191
14,45,7.25382,1361.7,315.367,6.43303
14,45,6.85593,1299.4,276.687,9.4502
14,45,7.61114,1324.69,272.289,9.32074
14,45,10.9519,1385.26,285.395,8.99509
14,45,14.2035,1384.43,264.314,7.99885
14,45,8.77561,1363.2,252.475,7.9655
14,45,8.93575,1408.19,261.671,8.23972
14,45,9.06686,1407.12,254.291,7.09462
14,45,8.00733,1374.54,298.618,20.4583
14,45,18.7047,1396.27,255.068,14.7567
14,45,26.7477,1374.63,260.859,7.8564
14,45,8.76687,1400.67,272.126,8.59691
14,45,12.3391,1398.14,247.861,7.70831
14,45,8.37987,1347.92,307.535,9.33581
14,45,16.0148,1690.78,750.35,8.95521
14,45,25.3724,1782.1,756.727,8.59218
14,45,10.9374,1350.63,528.905,7.78632
14,45,7.98247,1441.36,454.163,11.4973
14,45,12.4173,1583.9,445.986,7.67782
14,45,8.8216,1318.55,521.296,11.699
14,45,16.3475,1814.12,545.515,13.4449
14,45,23.3421,2129.18,782.537,7.83498
14,45,10.2117,2249.29,787.584,10.8102
14,45,11.9913,1479.74,434.87,7.5206
14,45,12.1688,1389.2,398.761,10.8961
14,45,12.092,1366.83,400.056,14.4401
14,45,17.3718,1583.04,552.485,34.4659
14,45,33.3144,1796.53,561.65,13.5069
14,45,32.3705,1743.52,537.236,22.6321
14,45,12.6313,1612.88,485.285,15.3894
14,45,17.2133,1668.53,410.961,14.1626
14,45,11.9175,1417.09,594.001,11.8766
14,45,13.9328,1789.87,505.676,15.3178
14,45,20.4601,1599.09,413.688,10.0066
14,45,8.81366,1395.1,368.037,9.583
14,45,10.382,1392.38,324.208,9.71572
14,45,11.9484,1369.9,330.829,7.00851
14,45,21.7205,1390.83,345.683,8.66024
14,45,8.80936,1398.21,325.588,7.70701
14,45,7.41749,1416.67,339.56,10.0664
14,45,8.27887,1383.02,326.189,6.994
14,45,6.99925,1473.35,348.65,7.63957
14,45,7.52586,1411.7,370.696,11.6296
14,45,14.0986,1433.74,329.294,7.85772
14,45,10.3447,1470.47,421.614,10.9514
14,45,10.3832,1496.58,470.667,11.9719
14,45,12.3079,1353.19,440.511,11.8043
14,45,11.8716,1338.81,434.219,9.9191
14,45,9.28075,1313.96,420.278,10.1285
14,45,9.51198,1343.83,491.871,12.2035
14,45,16.6121,1382.91,440.513,10.2479
14,45,9.48852,1354.34,436.224,10.693
14,45,9.84629,1374.22,461.535,19.66
14,45,13.1536,1399.61,497.207,13.0889
14,45,9.49143,1404.47,380.419,9.11987
14,45,9.44132,1385.96,355.657,17.7404
14,45,12.5075,1365.31,374.523,9.41795
14,45,7.87635,1324.44,414.937,8.43909
14,45,7.8418,1354.76,355.874,8.70766
14,45,7.74301,1332.68,334.015,7.95915
14,45,7.23907,1305.34,363.333,8.83114
14,45,7.56433,1322.43,375.024,9.29303
14,45,8.12516,1294.52,344.336,7.76217
14,45,10.4279,1294.84,374.729,8.40602
14,45,10.4,1352.75,263.275,17.8464
14,45,25.8947,1482.14,252.383,7.98764
14,45,9.79568,1384.09,239.773,7.4529
14,45,10.301,1351.06,230.554,7.74897
14,45,9.55264,1379.89,275.96,11.111
14,45,18.1904,1357.91,244.644,6.84186
14,45,9.28346,1374.62,298.049,13.0516
14,45,12.4773,1460.4,262.397,7.62885
14,45,14.1448,1364.3,242.76,11.5848
14,45,15.3727,1370.89,259.359,9.82048
16,60,25.33,2175.04,475.294,25.8502
16,60,18.1853,2042.96,517.768,22.5685
16,60,16.9786,2129.21,444.117,27.6253
16,60,25.0513,2200.01,443.763,17.1151
16,60,27.5326,2070.52,563.286,13.2248
16,60,16.5287,2133.91,435.627,14.89
16,60,18.775,2096.47,450.858,22.8877
16,60,20.3713,2072.36,536.25,19.3148
16,60,21.5575,2112.5,418.249,14.5542
16,60,37.2298,2125.15,501.909,16.0066
16,60,20.0346,2122.21,486.807,12.9617
16,60,17.3472,2108.27,432.569,13.2551
16,60,14.1251,2100.46,488.63,20.8143
16,60,24.912,2125.76,436.583,13.3559
16,60,14.4533,2066.12,485.904,13.1252
16,60,22.9223,2041.51,456.986,21.7927
16,60,14.6879,2051.06,427.845,18.399
16,60,18.2144,2063.54,545.666,23.4063
16,60,27.2777,2242.16,490.205,13.1399
16,60,24.2644,2139.47,481.214,17.2982
16,60,25.0369,2133.76,522.413,37.3457
16,60,31.6573,2179.89,444.051,16.0308
16,60,28.6428,2085.2,504.893,29.6785
16,60,23.8224,2263.71,442.775,13.9204
16,60,16.3304,2134.67,439.253,16.1133
16,60,15.8947,2133.9,516.482,22.561
16,60,25.1901,2244.37,453.071,15.972
16,60,17.0809,2095.23,476.61,22.9513
16,60,17.4931,2145.01,443.807,14.3785
16,60,17.0958,2040.33,449.985,14.0503
16,60,16.818,2067.14,654.714,16.6666
16,60,22.9311,2183.35,612.085,26.8458
16,60,23.0103,2158.29,544.479,15.0014
16,60,16.3353,2051.47,544.142,15.4368
16,60,15.9943,2093.58,610.958,24.1693
16,60,16.4961,2156.44,592.096,15.1634
16,60,15.6344,2094.93,623.103,19.1936
16,60,22.613,2138.98,604.468,18.8579
16,60,25.2829,2140.49,601.085,29.9259
16,60,28.6788,2167.72,542.566,11.3761
16,60,9.20321,2061.52,313.452,9.84578
16,60,9.5314,2053.57,370.286,12.2122
16,60,12.5758,2170.86,314.209,13.4637
16,60,13.9518,2068.28,308.322,10.2071
16,60,9.65399,2009.46,337.734,28.2754
16,60,18.1885,2123.48,345.647,30.2104
16,60,10.5301,2110.93,297.737,9.67956
16,60,9.28988,2048.44,299.307,10.5797
16,60,20.6669,2069,326.054,16.3494
16,60,15.3616,2134.28,343.786,26.4295
16,60,23.9252,2157.87,373.787,14.9861
16,60,15.28,2122.72,374.316,13.0738
16,60,14.9723,2121.55,451.465,16.5017
16,60,25.1902,2288.06,426.658,16.8591
16,60,27.9592,2172.29,376.527,12.8301
16,60,15.0775,2114.62,411.668,24.1805
16,60,15.8335,2174.16,382.576,12.7517
16,60,17.6465,2162.22,371.61,17.6576
16,60,24.0436,2219.75,491.952,22.2131
16,60,23.2615,2265.35,416.69,18.0371
16,60,29.4606,2137.64,547.679,8.36537
16,60,19.0943,2145.17,603.626,11.1051
16,60,13.3731,2179.5,559.67,18.6204
16,60,9.99347,2131.51,579.197,8.53003
16,60,9.95618,2138.83,560.002,8.7114
16,60,9.63935,2119.61,582.55,8.62979
16,60,9.54608,2171.41,682.643,12.2735
16,60,26.9667,2259.79,600.398,13.7042
16,60,16.5378,2205.33,576.368,12.4637
16,60,18.4537,2179.17,628.174,13.1014
16,60,35.5195,2215.23,505.904,13.8451
16,60,16.1648,2129.58,504.539,12.5956
16,60,26.9588,2147.9,551.454,27.2315
16,60,31.9292,2189.83,500.255,13.555
16,60,16.2873,2206.71,508.521,12.7193
16,60,16.1499,2138.23,559.237,16.6136
16,60,28.6926,2134.4,559.568,23.1765
16,60,17.2111,2196.25,570.982,27.5124
16,60,17.6379,2160.9,580.039,21.2364
16,60,17.2081,2238.13,605.249,22.0665
16,60,39.9386,2312.14,738.413,30.5911
16,60,27.0088,2154.2,707.213,19.4802
16,60,25.518,2140.2,730.009,19.3699
16,60,26.0347,2125.96,717.068,28.016
16,60,25.9627,2135.49,775.908,23.3299
16,60,36.0515,2131.17,649.905,25.1728
16,60,34.8949,2107.71,642.635,18.595
16,60,24.6493,2130.11,822.535,26.7335
16,60,30.6998,2185.38,812.955,27.8091
16,60,44.8498,2137.16,617.091,18.8852
16,60,30.801,2075.08,765.332,17.6199
16,60,19.4663,2184.75,938.789,33.8489
16,60,33.4615,2143.89,691.274,16.6973
16,60,29.7,2061.81,683.726,18.2407
16,60,18.6653,2060.88,996.2,31.9647
16,60,29.3253,2184.71,828.893,24.5172
16,60,34.0689,2147,676.592,18.4716
16,60,20.5721,2079.98,789.834,18.2262
16,60,20.4155,2110.71,839.503,26.6076
16,60,33.0088,2155.55,851.94,21.5051
18,76,42.2243,3040.48,1061.63,30.0741
18,76,34.0525,3694.19,1040.28,32.0392
18,76,37.3117,3042.09,983.865,27.344
18,76,55.3226,3255.38,1069.71,24.3452
18,76,33.1842,3042.16,1041.81,35.0995
18,76,44.096,3067.29,1033.82,27.853
18,76,26.4067,3094.47,1040.26,25.6648
18,76,44.176,3084.04,1035.54,27.9361
18,76,43.8501,3115.22,1013.17,33.4407
18,76,34.2109,3157.47,1044.11,40.1369
18,76,58.9268,3151.89,837.117,36.4659
18,76,38.2057,3138.74,859.317,31.4732
18,76,47.9383,3169.52,980.054,28.9656
18,76,40.3016,3273.23,941.654,46.5986
18,76,45.8841,3193.63,996.758,27.2339
18,76,45.8325,3150.91,916.044,25.9744
18,76,45.9936,3086.83,959.507,26.0207
18,76,46.4372,3047.54,878.332,24.9101
18,76,34.4991,3010.08,854.64,23.5972
18,76,28.826,3026.67,940.281,25.5006
18,76,29.2677,3012.63,1171.27,23.6165
18,76,28.4249,3035.92,1335.63,30.2372
18,76,38.709,3105.22,1222.08,32.8526
18,76,29.4256,3105.22,1281.35,31.9548
18,76,49.3446,3195.44,1338.83,45.1825
18,76,48.6509,3107.18,1203.39,34.8969
18,76,35.4024,3029.84,1279.25,27.8892
18,76,51.3087,3159.95,1342.87,41.6346
18,76,48.0517,3230.91,1193.75,41.6684
18,76,48.5283,3071.01,1041.98,23.7865
18,76,43.2354,3037.3,932.147,36.3404
18,76,47.9843,3206,836.053,39.1493
18,76,49.758,2997.55,794.839,26.2999
18,76,41.4616,3133.22,939.65,24.8854
18,76,65.7793,3360.5,865.998,23.7206
18,76,43.3752,3092.5,761.122,24.6547
18,76,44.1055,3130.16,924.148,28.8655
18,76,49.2525,3209.76,903.502,38.8053
18,76,60.802,3133.98,756.585,29.8619
18,76,53.1921,3048.17,831.169,27.0352
18,76,26.6637,3194.02,1029.49,29.9104
18,76,35.7832,3126.93,858.594,39.9365
18,76,38.0259,3131.1,1031.8,32.554
18,76,43.7269,3160.14,863.885,32.7433
18,76,26.1926,3109.61,979.94,32.0273
18,76,27.2091,3123.56,1096.02,32.9795
18,76,51.8933,3175.07,1040.73,38.6855
18,76,37.6416,3151.63,853.237,32.1249
18,76,27.1689,3089.09,947.552,24.7422
18,76,25.0421,3223.82,1181.18,38.4101
18,76,47.4957,3239.35,731.849,28.3352
18,76,38.9069,3155.16,701.395,22.141
18,76,29.5244,3128.35,922.23,41.3982
18,76,49.4318,3287.39,832.325,29.3645
18,76,38.8333,3105.13,711.503,21.9399
18,76,29.4088,3016.91,935.118,29.39
18,76,33.7475,3169.58,855.156,36.3458
18,76,40.5092,3086.73,727.263,32.4984
18,76,41.2779,3021.56,848.213,37.2701
18,76,53.8427,3182.79,821.933,31.1385
18,76,43.666,3052.88,816.854,20.8709
18,76,53.7615,3121.75,918.064,35.0052
18,76,27.6914,3074.56,905.78,33.1548
18,76,27.923,3139.47,999.337,21.6124
18,76,32.2814,2476.38,766.063,22.4806
18,76,21.1795,2340.61,756.803,18.7664
18,76,28.6083,2457.23,897.763,27.5019
18,76,34.1357,2579.31,751.86,23.9359
18,76,26.4424,2390.42,727.522,19.8942
18,76,27.2428,2397.67,763.315,23.3278
18,76,34.0274,2439.94,1240.23,33.052
18,76,22.9968,2391.44,1230.94,27.1327
18,76,37.2535,2455.82,1403.32,25.5798
18,76,27.4458,2421.78,1378.94,37.5981
18,76,32.8458,2420.14,1294.55,30.523
18,76,31.7864,2405.95,1286.07,34.1968
18,76,27.4442,2383.74,1273.6,32.0793
18,76,27.1942,2461.03,1293.31,31.8917
18,76,28.5864,2462.26,1305.74,28.303
18,76,25.4339,2534.59,1437.78,35.3602
18,76,43.3924,2537.87,2149.23,30.227
18,76,32.2362,2439.01,2067.73,29.9946
18,76,40.4289,2427.34,2015.03,33.665
18,76,44.3826,2485.43,2124.63,41.6509
18,76,41.1275,2537.3,2239.17,30.2029
18,76,40.1447,2512.7,2228.65,31.4325
18,76,33.2649,2495.63,2198.41,31.3596
18,76,41.3835,2420.92,2098.67,44.0231
18,76,34.0915,2448.84,2067.37,48.2999
18,76,49.3485,2508.77,2100.25,40.7168
18,76,39.8803,2504.66,1526.92,35.5747
18,76,45.096,2535.23,1435.63,38.2233
18,76,61.6919,2451.42,1391.36,32.4864
18,76,31.8634,2410.97,1431.68,30.7037
18,76,40.7953,2366.29,1567.45,30.3059
18,76,40.1838,2443.28,1568.43,39.1495
18,76,40.8773,2507.86,1445.62,42.28
18,76,41.7938,2484.52,1449.51,33.5868
18,76,26.4038,2441.82,1563.01,36.7222
18,76,50.7429,2555.75,1768.6,35.3067
20,95,48.8376,3428.04,1383.11,53.966
20,95,47.6282,3429.28,1334.8,48.3474
20,95,53.5481,3455.65,1283.05,48.8349
20,95,69.0626,3320.27,1255.76,46.7586
20,95,40.3045,3303.95,1171.78,41.5907
20,95,48.0116,3362.64,1186.8,38.5563
20,95,48.7385,3299.24,1243.01,44.6904
20,95,65.578,3321.74,1187.57,40.911
20,95,49.7389,3315.52,1208.02,41.7545
20,95,49.2684,3426.01,1204.32,38.5951
20,95,51.9231,3430.08,2400.17,33.7063
20,95,44.5944,3269.74,2282.05,33.9297
20,95,57.6175,3364.15,2373.53,35.3017
20,95,36.511,3326.14,2393.13,32.7682
20,95,50.7481,3270.57,2302.78,28.5554
20,95,48.3834,3356.4,2404.69,46.0398
20,95,59.1574,3300.97,2460.22,33.7775
20,95,42.162,3325.24,2392.78,35.7484
20,95,55.029,3247.47,2282.14,33.5345
20,95,55.3919,3431.56,2527.43,37.1429
20,95,45.8574,3420.33,1087.62,37.0221
20,95,38.0158,3370.45,1098.78,37.4419
20,95,56.3622,3444.95,1180.84,36.8052
20,95,33.9849,3415.39,1077.43,28.5888
20,95,38.346,3435.66,974.775,44.7374
20,95,37.9178,3421.89,1056.47,30.1055
20,95,31.9744,3489.82,1033.53,39.3252
20,95,38.6811,3485.13,1027.4,31.5544
20,95,40.4628,3470.48,898.603,22.6364
20,95,29.8892,2846.86,770.241,36.5171
20,95,34.4271,2843.88,1115.48,27.4133
20,95,32.6382,2867.09,1111.75,27.079
20,95,33.2219,2867.14,1112.62,27.1897
20,95,32.5407,2860.68,1109.2,26.7043
20,95,34.0944,2802.55,1124.74,33.2363
20,95,32.7893,2780.12,1115.87,26.7883
20,95,31.8507,2769.16,1132.73,30.2019
20,95,42.9288,2772.57,1222.92,34.6543
20,95,35.4572,2776.37,1244.95,31.5485
20,95,35.3546,2776.71,1195.99,33.2742
20,95,28.9576,2796.99,1278.34,30.5618
20,95,29.6797,3392.43,1310.79,24.3447
20,95,29.1804,2715.11,1143.95,23.3183
20,95,22.6693,2607.69,1117.01,18.3714
20,95,30.8268,2621.69,1127.82,18.8354
20,95,23.0995,2594.29,1095.05,18.4176
20,95,23.1111,2565.09,1123.79,18.7694
20,95,24.2293,2549.68,1133.55,23.9203
20,95,36.0388,2536.4,1058.96,26.3976
20,95,32.6775,2537.34,1083.73,18.4978
20,95,24.3907,2625.57,849.67,21.8941
20,95,24.1747,2646.25,849.437,24.0886
20,95,36.0327,2627.89,821.926,21.2222
20,95,24.1619,2608.05,810.971,28.0572
20,95,24.2039,2630.54,864.104,23.8245
20,95,28.4789,2643.05,840.368,20.2145
20,95,25.4476,2613.45,823.464,28.2484
20,95,24.332,2613.58,842.345,27.3905
20,95,24.1853,2643.35,873.112,20.9009
20,95,27.0798,2648.3,822.098,22.8578
20,95,22.9897,2628.64,1213.89,29.4664
20,95,19.1207,2642.88,1209.69,28.3685
20,95,25.5638,2637.45,1210.12,22.2576
20,95,19.486,2641.98,1224.5,25.1425
20,95,21.5395,2649.39,1244.42,24.8512
20,95,28.4037,2639.83,1275.83,25.7221
20,95,22.0662,2647.27,1283.63,34.336
20,95,24.3541,2587.47,1266.73,22.5876
20,95,18.9072,2592.75,1261.32,23.1653
20,95,21.536,2598.05,1231.99,22.1638
20,95,29.0692,2543.15,1059.96,24.6168
20,95,29.3611,2553.72,1058.16,25.9217
20,95,28.0192,2533.61,1030.59,22.3545
20,95,23.2564,2550.54,989.767,27.843
20,95,26.571,2524.57,999.506,26.2877
20,95,29.2011,2530.37,990.764,29.4432
20,95,23.6252,2532.99,991.827,27.4558
20,95,23.1629,2535.21,1049.4,27.2073
20,95,23.4019,2559.61,1056.85,27.4999
20,95,24.4585,2560.92,1070.41,31.5965
20,95,22.0626,2550.99,629.789,20.5279
20,95,21.9073,2525.65,619.923,16.1948
20,95,25.5328,2514.04,633.642,16.4613
20,95,20.3817,2535.81,631.689,19.8884
20,95,27.4118,2535.1,625.519,22.088
20,95,20.5921,2514.53,612.526,16.0883
20,95,20.1037,2530.51,640.368,17.408
20,95,22.2019,2534.76,633.942,17.1997
20,95,22.3391,2535.53,607.812,21.1046
20,95,21.8435,2533.18,648.881,22.5703
20,95,19.1931,2563.39,1196.47,19.8171
20,95,26.1739,2552.19,1174.34,20.3439
20,95,20.5344,2538.3,1156.07,18.6935
20,95,19.076,2517.72,1172.49,18.9351
20,95,18.9677,2525.02,1176.95,18.9954
20,95,18.7531,2544.85,1194.17,18.6665
20,95,24.6758,2538.02,1156.95,18.6985
20,95,24.1687,2538.12,1186.22,19.2171
20,95,20.0955,2547.91,1159.06,19.1234
20,95,19.0965,2560.86,1157.83,18.6825
