n,m,bf,fw,dp,df
12,33,5.76785,1859.94,22.2972,9.86434
12,33,16.6696,1828.26,20.7148,4.3253
12,33,2.39637,2040.64,20.6558,19.6151
12,33,2.60773,2313.51,21.5229,10.6257
12,33,4.6732,2132.86,22.7207,5.42755
12,33,11.3323,2124.07,24.5344,6.28343
12,33,4.45643,2099.7,23.9995,9.8665
12,33,4.11019,2129.26,23.2468,9.70476
12,33,7.39721,2102.05,20.3257,9.68079
12,33,4.61036,2054.02,24.3215,7.93127
12,33,9.66676,2103.23,21.2906,10.4161
12,33,6.21894,2163.79,24.7296,10.2111
12,33,11.6248,2183.33,29.6951,20.1968
12,33,22.4821,2116.55,26.4139,8.04464
12,33,11.8461,2035.41,22.9575,11.3601
12,33,10.4776,1814.09,21.1163,10.3689
12,33,16.0699,2505.02,28.3948,10.3994
12,33,9.8598,2240.87,22.7945,8.02011
12,33,3.36365,1969.09,28.8,30.0612
12,33,27.4739,2186.38,28.8102,11.1074
12,33,7.55484,2066.82,25.2429,9.20237
12,33,5.47006,2332.85,24.3903,10.6277
12,33,11.8036,2137.82,26.7867,2.96745
12,33,2.78146,1924.8,22.6771,3.01359
12,33,12.0801,2111.78,22.127,2.9093
12,33,11.7395,1520.91,25.5683,9.14243
12,33,5.37749,2163.33,30.2871,12.5725
12,33,12.1006,2359.5,29.6302,2.90424
12,33,12.0688,2136.39,28.0348,7.11932
12,33,11.7954,2127.01,28.2554,8.56199
12,33,5.06423,2257.27,25.9086,3.03935
12,33,13.0585,1356.54,9.68364,4.195
12,33,2.51476,701.404,9.28265,2.68379
12,33,2.11348,701.137,9.44405,2.80606
12,33,2.81903,936.678,9.87959,3.01735
12,33,2.12114,708.087,9.40229,2.69676
12,33,2.18477,706.046,9.48226,2.6486
12,33,2.27726,698.947,10.1985,3.37896
12,33,2.39568,712.366,16.869,3.46265
12,33,10.727,900.835,11.3882,3.05911
12,33,2.17805,762.615,10.5598,3.62818
12,33,4.4108,758.805,13.4772,7.18792
12,33,3.29503,743.35,14.2599,5.54696
12,33,3.74776,706.974,12.9288,5.17136
12,33,4.64785,763.062,15.7285,4.71098
12,33,4.75233,806.503,15.5532,8.67881
12,33,3.63214,744.717,13.8871,5.14235
12,33,4.8266,1085.15,13.0839,5.60221
12,33,6.61635,823.858,18.6624,5.54955
12,33,3.80884,1046.73,24.2645,13.433
12,33,12.6005,1386.84,21.2368,5.57419
14,45,13.8952,1492.2,21.1678,8.91174
14,45,7.92058,1926.15,24.1811,23.2987
14,45,11.1126,2229.29,23.895,9.5964
14,45,23.6507,1857.06,34.3457,23.2848
14,45,29.513,1217.98,20.274,8.78363
14,45,7.38621,1335.84,22.6219,11.1999
14,45,9.1276,1300.36,22.5223,10.1916
14,45,9.80099,1256.83,20.8108,9.39663
14,45,8.09721,1338.88,29.0663,10.1031
14,45,9.74073,1859.78,39.6396,23.2881
14,45,16.2908,2151.28,35.6402,13.6556
14,45,14.7056,1569.91,21.9532,7.67137
14,45,6.2121,1497.9,21.8182,7.33657
14,45,9.97033,1538.41,23.8894,7.50739
14,45,6.5894,1577.37,22.8651,8.12409
14,45,6.1571,1556.85,22.4064,7.92991
14,45,6.4407,1272.04,22.4296,7.66927
14,45,6.35638,1196.14,22.5711,7.40193
14,45,6.76964,1339.69,22.7338,7.52876
14,45,6.33919,1690.39,27.1118,14.7391
14,45,13.982,1461.57,15.586,6.81211
14,45,5.92131,1625.39,19.8895,7.80859
14,45,8.21647,1494.93,16.9662,6.41795
14,45,7.18026,1581.96,17.1693,6.57209
14,45,6.52278,1635.81,18.2236,8.52427
14,45,7.30732,1627.26,17.1382,7.39319
14,45,5.8381,1407.55,18.7925,8.5259
14,45,10.3773,1844.4,16.4381,6.77336
14,45,5.60784,1507.95,16.7396,6.82998
14,45,9.39028,1591.2,28.0836,13.8551
14,45,8.06384,1444.94,15.139,12.4268
14,45,7.05887,1470.11,15.7852,10.9453
14,45,7.86857,2043.53,17.6446,10.0666
14,45,7.76556,1582.53,21.6758,9.80733
14,45,7.87132,2067.29,17.8761,10.8644
14,45,17.046,1467.38,14.8767,14.9915
14,45,11.2041,1630.47,36.4842,47.8545
14,45,27.745,1593.67,20.4825,16.2829
14,45,8.91142,2378.62,40.4249,40.0377
14,45,26.3017,1902.42,28.6159,45.2349
14,45,49.478,2479.84,25.7986,13.0792
14,45,10.8783,1950.87,40.8953,48.026
14,45,52.3462,2167.21,39.9422,41.2578
14,45,49.2131,1547.7,25.266,11.5037
14,45,11.0833,2495.14,24.9666,10.824
14,45,9.18999,2339.18,22.5491,10.166
14,45,9.50497,1858.95,31.9869,13.7928
14,45,8.46235,2085.99,23.3751,10.4845
14,45,8.52563,2139.63,37.03,29.9638
14,45,38.0027,2626.47,22.882,9.87404
14,45,9.47893,2136.41,35.6918,19.5538
14,45,49.6051,2186.93,35.0111,24.6401
14,45,15.585,2646.6,48.4706,74.6998
14,45,70.7428,3712.21,23.4992,10.332
14,45,11.0001,1971.64,31.4434,24.2211
14,45,43.9267,2043.74,21.8613,10.2079
14,45,8.05099,1697.53,21.1525,10.295
14,45,8.88224,2035.83,20.5027,18.3285
14,45,9.53262,1888.38,23.9438,10.4137
14,45,10.0303,1591.76,32.3551,35.1717
14,45,49.4094,1390.73,22.9234,14.7555
14,45,9.74274,1313.87,22.7123,14.799
14,45,9.12169,1262.8,22.1656,17.0767
14,45,13.397,1266.1,24.8111,11.833
14,45,9.4122,1250.41,23.6106,12.1803
14,45,8.62328,1241.42,21.5283,11.7482
14,45,12.9586,1274.7,21.0796,15.6794
14,45,8.29445,1443.67,21.0225,11.1557
14,45,8.64497,1271.03,20.7905,10.9446
14,45,8.368,1246.02,21.0573,10.9206
14,45,6.10747,1235.23,20.6865,5.9929
14,45,6.37964,1235.39,18.9846,5.97678
14,45,6.1232,1475.33,20.2283,6.60159
14,45,7.13345,1274.89,18.8486,6.14061
14,45,6.12905,1448.34,20.9104,7.49301
14,45,6.43569,1334.84,20.861,7.21157
14,45,6.67818,1471.04,21.0292,9.35093
14,45,5.75377,1663.18,20.3646,6.81036
14,45,9.96904,1465.25,19.0435,6.35479
14,45,6.25112,1427.92,19.4974,6.32116
14,45,4.479,1473.27,17.352,4.83848
14,45,4.28732,1512.09,18.0757,5.30115
14,45,5.21895,1354.2,18.1664,5.35032
14,45,5.19033,1254.48,19.0846,4.52093
14,45,4.52966,1224.49,17.1578,5.31989
14,45,4.55021,1290.24,17.3552,5.37598
14,45,4.44451,1568.02,17.8044,5.38595
14,45,4.7098,1766.34,17.666,4.89857
14,45,4.35606,1371.52,18.8102,6.58328
14,45,5.78908,1732.28,18.8241,6.46342
14,45,18.4472,1767.29,17.7855,9.14574
14,45,16.0584,1647.3,17.4979,8.55951
14,45,13.845,1353.22,18.0702,7.18193
14,45,8.96537,1263.36,20.649,10.1672
14,45,21.724,2150.23,24.4695,16.9653
14,45,27.7169,2337.83,21.3396,7.03199
14,45,10.7492,1651.75,18.718,8.51222
14,45,13.021,1523.36,18.4407,7.70497
14,45,9.75397,1907.72,20.9039,8.88931
14,45,12.1147,2038.43,19.0124,8.15835
16,60,25.6898,2539.97,41.8424,19.0394
16,60,22.0546,3055.84,51.0494,38.5741
16,60,53.6176,2998.87,74.8586,83.3185
16,60,83.2242,4904.21,59.8288,42.3075
16,60,56.1273,2951.4,37.0401,31.8616
16,60,59.7422,2928.15,50.6074,28.0247
16,60,47.394,2475.24,35.4036,16.918
16,60,16.8133,2318.5,35.7768,20.2059
16,60,21.5224,2187.41,35.4391,18.3506
16,60,52.7134,2500.33,36.4326,17.2565
16,60,24.0936,2142.84,27.0889,13.1972
16,60,14.2633,2303.49,26.8771,13.9465
16,60,17.5498,2509.56,30.2933,13.0968
16,60,13.6926,3520.17,30.194,33.3343
16,60,22.2229,2440.67,26.1721,18.6082
16,60,14.2782,2251.78,28.9817,20.2383
16,60,17.9163,3155.44,29.1437,23.3706
16,60,19.4952,2535.74,49.6679,57.2975
16,60,36.9648,3093.68,57.445,52.0296
16,60,79.44,5043.77,58.7155,47.5771
16,60,66.8482,4530.18,65.5585,63.0481
16,60,71.4735,4434.01,54.7955,49.7378
16,60,62.6856,4672.29,62.6638,55.3151
16,60,70.2876,4617.93,53.9589,60.1113
16,60,68.8132,4474.48,57.0333,52.6066
16,60,58.9325,4547.37,60.4539,54.1477
16,60,68.5026,4485.13,59.9348,39.5431
16,60,63.5471,3706.68,53.2362,62.4252
16,60,68.0827,4571.86,51.0104,51.1959
16,60,65.2233,4466.93,52.3545,48.5872
16,60,33.0045,4495,54.3479,38.93
16,60,35.4165,4448.01,53.9389,39.8948
16,60,34.6454,4438.8,57.723,36.8455
16,60,35.357,4472.78,49.8071,38.7686
16,60,31.2335,3528.74,39.3059,24.3566
16,60,14.279,3197.91,44.8403,18.8118
16,60,18.4348,3191.14,40.8569,22.6123
16,60,14.1797,3202.7,41.2123,17.9581
16,60,20.5171,3196.07,47.0792,21.1441
16,60,14.5316,3246.88,44.172,21.7992
16,60,39.373,3226.32,45.8317,24.9193
16,60,33.8819,3226.53,44.7364,24.1113
16,60,36.4712,3281.6,39.2242,27.1195
16,60,33.1662,3252.09,44.3249,20.5925
16,60,32.944,3282.47,41.3672,30.1461
16,60,33.4739,3260.37,47.0965,15.4259
16,60,24.2308,4650.3,53.937,50.1732
16,60,78.8426,5083.08,60.7767,40.4899
16,60,64.6413,4388.73,56.0425,45.7254
16,60,76.0356,4367.48,55.5887,44.6406
16,60,60.5074,3766.78,76.1323,71.5828
16,60,76.1377,3476.45,57.365,42.2761
16,60,30.0509,3327.24,58.7298,29.1293
16,60,50.5016,3364.38,52.7223,38.029
16,60,34.0198,4401.66,75.3942,103.014
16,60,124.705,4519.06,70.9947,83.3977
16,60,72.6533,4079.28,51.3233,35.6237
16,60,31.8872,3321.89,75.1443,77.9185
16,60,77.1093,4674.79,67.5446,72.4555
16,60,72.4299,4426.58,67.4792,73.835
16,60,47.0268,4517.56,56.86,78.3737
16,60,77.2561,4544.75,57.3263,35.4464
16,60,48.4414,3998.19,41.3187,11.0375
16,60,20.0035,3009.94,36.6683,14.0342
16,60,21.1289,2980.5,44.0369,18.0114
16,60,17.5785,2991.93,36.2293,16.9373
16,60,16.7743,3504.01,53.3177,33.6015
16,60,35.9279,4448.88,52.3086,38.603
16,60,51.2429,4320.23,54.5248,40.0549
16,60,37.1268,4933.18,51.901,36.3627
16,60,79.6739,4378.82,48.963,61.0533
16,60,68.1407,4323.05,57.8312,61.3164
16,60,72.6338,3435.51,37.0056,32.8165
16,60,32.4058,3015.27,45.779,23.108
16,60,39.0433,3023.7,41.2892,26.4422
16,60,45.0074,3028.2,40.5945,32.7569
16,60,38.3248,3060.79,38.9874,34.5469
16,60,44.2516,3035.76,45.6623,23.2156
16,60,46.4576,3009.64,40.4194,22.1961
16,60,41.0483,3003.89,40.3105,31.423
16,60,20.9931,3650.39,49.2031,50.8963
16,60,30.7023,3034.08,31.99,15.8009
16,60,11.0713,2087.75,35.4275,12.4845
16,60,10.2673,2072.14,33.0208,12.5228
16,60,10.0555,2083.54,32.5166,12.5647
16,60,9.90424,2068.59,32.7609,12.359
16,60,10.0322,2069.01,31.5958,12.0988
16,60,14.7851,2056.84,32.7159,15.4253
16,60,11.8574,2042.02,32.0635,12.3554
16,60,12.4469,2066.5,32.1642,13.5259
16,60,16.7596,2063.95,31.3204,13.6999
16,60,16.6223,2083.29,29.0188,12.2837
16,60,18.5066,2167.96,29.6483,15.2133
16,60,15.8461,2055.36,29.129,13.6861
16,60,16.0117,2049.85,30.5884,14.7765
16,60,16.7498,2074.59,29.8514,14.0754
16,60,17.3012,2066,29.4748,14.4354
16,60,20.7793,2055.67,29.5701,17.4313
16,60,16.3709,2037.08,29.2366,14.6001
16,60,21.8002,2072.32,31.3819,13.6979
18,76,22.3306,2995.84,47.4346,23.431
18,76,29.3835,3028.06,47.9001,27.0502
18,76,22.8099,3028.66,49.7773,22.1357
18,76,22.1183,3072.7,47.8468,22.6767
18,76,25.5285,3061.44,47.6011,25.3686
18,76,21.2407,3048.88,49.976,23.677
18,76,22.396,3063.69,48.082,22.5305
18,76,24.9593,3053.11,49.0632,28.0742
18,76,23.6302,3065.41,47.3284,23.9605
18,76,22.2878,3037.76,50.33,23.8495
18,76,35.7162,3095.28,43.1194,40.1374
18,76,37.7518,3103.99,49.059,34.3078
18,76,34.8009,3098.89,47.0811,33.6476
18,76,33.2855,3425.74,53.3171,34.2807
18,76,39.5255,3127.55,45.6098,32.2434
18,76,39.4516,3107.39,43.423,33.7471
18,76,41.1269,3076.38,47.3196,34.8958
18,76,39.5355,3149.98,44.6264,35.9546
18,76,34.1403,3106.04,46.1083,32.5002
18,76,33.3117,3085.18,44.1852,36.848
18,76,29.8824,3087.38,37.794,27.2474
18,76,33.9921,3091.67,40.0671,27.763
18,76,27.3127,3098.97,38.3143,27.5105
18,76,27.7858,3136.09,39.5189,27.1671
18,76,27.3388,3094.19,35.9782,30.2855
18,76,27.8188,3117.44,35.7628,31.1664
18,76,27.1826,3125.09,36.4977,29.9649
18,76,27.4749,3090.24,36.3691,25.9614
18,76,33.1876,3102.97,36.2864,26.9074
18,76,26.8949,3057.41,35.8632,30.42
18,76,38.0058,3107.28,48.7553,35.6142
18,76,35.1454,3113.42,48.3184,33.8268
18,76,37.2516,3085.84,49.746,36.0997
18,76,36.8432,3087.37,48.9915,35.4309
18,76,35.4218,3111.09,54.8264,33.3698
18,76,33.5442,3108.84,50.1892,31.3564
18,76,33.7057,3097.43,49.7899,31.1978
18,76,33.7696,3085.53,48.0018,34.3215
18,76,34.3403,3075.52,49.102,30.7416
18,76,41.227,3119.46,48.7718,36.6812
18,76,27.8674,3093.67,43.3287,23.8285
18,76,32.4246,3062.89,45.7706,24.9906
18,76,26.5078,3080.41,43.2382,28.5365
18,76,27.926,3077.97,44.5781,24.0545
18,76,26.0669,3067.61,43.1349,28.6389
18,76,27.8565,3072.57,46.2938,24.8625
18,76,26.4161,3055.89,44.3027,23.935
18,76,28.0528,4140.06,44.1857,28.9045
18,76,38.6801,3195.2,44.1829,32.1413
18,76,41.2571,3205.39,46.7296,25.1098
18,76,46.3044,3242.71,53.8464,34.4583
18,76,36.0856,3234.35,53.9381,33.0624
18,76,39.1316,3245.91,50.6274,36.1117
18,76,33.1118,3244.88,51.4865,31.5084
18,76,35.1247,3223.83,49.328,36.369
18,76,33.2742,3403.5,80.4284,81.4808
18,76,82.5232,3709.32,53.6016,33.975
18,76,34.7785,3640.51,51.6963,32.6014
18,76,42.4152,3352.3,56.2242,59.7926
18,76,44.5966,3405.28,52.2793,32.3392
18,76,39.2043,4046.48,46.8199,31.2366
18,76,41.5658,3553.82,46.4253,33.3281
18,76,34.5066,3600.25,73.3208,73.6306
18,76,93.9873,3710.39,46.8273,29.664
18,76,32.5534,3114.54,48.5919,30.9559
18,76,29.4294,3122.92,48.4528,30.5971
18,76,29.0751,3121.73,47.7211,30.1638
18,76,28.4542,3105.59,49.5694,30.6954
18,76,28.9779,3052.79,47.1289,30.3772
18,76,34.738,3103.85,47.3676,29.4859
18,76,47.8145,3098.32,51.4739,38.0285
18,76,43.1638,3126.57,52.2965,34.4645
18,76,40.8318,3120.99,53.5301,34.1384
18,76,47.3785,3105.6,50.7504,38.5654
18,76,41.6326,3093.17,50.8593,37.6094
18,76,40.8698,3316.95,52.6907,33.9095
18,76,39.0079,3499.51,54.7392,36.145
18,76,48.7595,3277.8,52.0629,34.367
18,76,42.9782,3123.39,51.322,34.654
18,76,46.4079,3135.45,52.8467,36.271
18,76,37.267,3195.89,54.2961,33.4812
18,76,37.9254,3200.92,54.1588,31.9948
18,76,36.8975,3192.15,54.3083,31.6952
18,76,38.7016,3233.06,53.9667,31.0731
18,76,42.9253,3231.12,52.397,37.358
18,76,38.8928,3230.87,53.688,33.1131
18,76,37.0426,3206.19,53.6458,30.9019
18,76,38.8662,3214.43,53.5266,32.0356
18,76,43.781,3152.86,52.9869,31.8425
18,76,36.0139,3120.88,52.2936,29.5499
18,76,32.7445,3094.3,52.7058,26.6285
18,76,31.8128,3068.68,51.2777,27.093
18,76,37.5702,3080.52,53.1055,27.0574
18,76,32.9929,3067.8,48.8333,31.7548
18,76,34.154,3111.74,51.0947,30.7977
18,76,33.5004,3139.39,55.4882,28.7578
18,76,35.033,3123.56,55.1199,27.6742
18,76,38.8862,3182.9,56.5699,29.952
18,76,35.4492,3170.77,52.1567,30.5635
18,76,34.1125,3144.63,54.0182,27.7865
20,95,65.1799,4508.9,75.5529,57.1684
20,95,59.9616,4494.03,76.046,53.1705
20,95,64.802,4478.85,73.3534,54.2737
20,95,60.3786,4416.77,73.0568,53.6304
20,95,55.7366,4418.71,75.5717,54.0803
20,95,58.9436,4440.96,75.8908,56.1903
20,95,61.0365,4478.58,79.9053,54.1845
20,95,68.0305,4459.54,79.2936,58.9155
20,95,60.0017,4395.85,76.2759,55.0495
20,95,67.841,4391.74,76.0344,61.4966
20,95,78.4784,4464.6,67.4412,54.2103
20,95,73.9162,4528.22,68.0311,54.8781
20,95,74.8628,4485.86,66.0436,54.7935
20,95,73.0355,4515.6,66.1506,58.7577
20,95,71.7827,4525.23,66.0727,57.7703
20,95,68.3678,4518.9,66.7142,53.4092
20,95,74.1439,4463.24,68.0903,57.0864
20,95,68.2983,4482.7,64.668,58.0501
20,95,71.0329,4527,64.5051,57.2479
20,95,72.806,4557.95,68.3857,58.9426
20,95,87.674,4555.44,69.8685,55.39
20,95,79.6263,4478.65,68.735,56.8614
20,95,82.0265,4522.14,69.1273,57.0365
20,95,80.2031,4504.28,68.5861,52.8776
20,95,74.3297,4509.85,71.803,56.1372
20,95,89.0623,4460.97,70.0655,57.559
20,95,75.5884,4426.57,70.2641,55.9749
20,95,77.1463,4401.55,69.5032,51.0366
20,95,81.4601,4419.32,68.6482,50.5448
20,95,79.2456,5053.16,67.7446,50.8835
20,95,56.0258,4413.99,63.3394,40.6993
20,95,46.6051,4427.95,65.2192,40.363
20,95,54.9291,4376.3,65.0305,45.0103
20,95,49.0196,4333.73,65.582,44.9038
20,95,66.3753,4348.2,66.2523,39.5597
20,95,67.2343,4399.39,63.4242,45.7157
20,95,47.8723,4400.62,64.4715,39.5264
20,95,47.666,4428.81,65.6215,39.685
20,95,55.3526,4447.79,64.2868,38.5888
20,95,50.521,4422.93,62.4098,42.4598
20,95,47.7956,4462.35,62.4357,46.2631
20,95,48.3598,4464.21,63.0266,43.4987
20,95,53.819,4433.92,62.7124,43.8965
20,95,49.7069,4456.22,62.5496,43.252
20,95,48.3259,4430.75,61.9478,49.4312
20,95,48.6063,4426.68,64.6523,44.8499
20,95,54.7273,4408.52,62.04,48.6193
20,95,47.3057,4406.8,63.0833,44.673
20,95,51.1294,4393.62,63.6533,43.1454
20,95,52.275,4406.04,61.2744,47.2689
20,95,43.0662,4448.28,74.8444,48.3518
20,95,41.0977,4438.88,77.3496,45.8287
20,95,49.7613,4419.63,76.5592,52.095
20,95,42.9543,4410.42,77.3621,43.3733
20,95,48.7945,4380.99,75.808,48.5494
20,95,41.1953,4414.04,76.7512,42.4031
20,95,48.6613,4437.08,76.6992,43.6013
20,95,47.4772,4465.34,76.211,43.0006
20,95,48.8308,4449.23,77.091,44.7654
20,95,48.3444,4460.62,76.2679,47.1969
20,95,57.4686,4417.17,66.3399,48.7578
20,95,61.5245,4427.93,65.5461,48.4972
20,95,58.4094,4427.94,64.0866,51.554
20,95,52.8524,4430.84,64.9923,51.724
20,95,55.3114,4447.62,64.7595,52.1678
20,95,53.9049,4459.71,63.4371,51.0845
20,95,53.1107,4444.8,62.1592,47.5175
20,95,66.0567,4402.39,69.9584,53.2768
20,95,67.2019,4436.35,69.3898,52.6441
20,95,64.997,4415.82,66.8911,54.1555
20,95,77.896,4449.65,78.8767,57.5483
20,95,75.0115,4474.6,76.6583,53.1197
20,95,83.6788,4454.12,79.1763,64.5947
20,95,71.9502,4430.22,80.1613,62.3201
20,95,71.5274,4438.17,77.7027,61.2854
20,95,76.355,4421.23,79.813,57.4146
20,95,77.5414,4433.28,79.9121,60.4909
20,95,77.1166,4416.25,79.0638,60.0064
20,95,74.0613,4417.36,79.0437,58.616
20,95,75.243,4409.32,79.3168,56.5298
20,95,58.887,4357.04,64.5844,40.7739
20,95,60.8449,4394.23,64.5978,47.7813
20,95,58.3135,4387.16,64.5393,44.8944
20,95,59.7583,4389.89,65.1366,41.8436
20,95,65.0674,4392.9,63.6939,46.1178
20,95,57.3037,3448.89,54.6414,39.3935
20,95,49.9938,3387.2,48.9303,31.2626
20,95,52.5628,3413.92,54.0323,31.7561
20,95,38.2688,3388.7,54.0304,31.8787
20,95,42.1893,3399.37,54.581,31.7645
20,95,53.1972,3411.37,67.1183,40.579
20,95,46.7058,3426.98,68.5102,35.9795
20,95,52.0471,2906.63,57.9173,27.8071
20,95,31.706,2741.64,60.5807,25.4948
