n,m,bf,fw,dp,df
12,11,5.8477,2031.68,16.7571,6.60713
12,11,2.43765,2160.89,11.9027,2.83921
12,11,2.64208,2140.07,13.8421,2.62229
12,11,4.92296,2117.06,12.4081,4.52
12,11,1.76774,2433.09,15.0867,5.69409
12,11,3.6884,1926.71,10.6075,3.2742
12,11,0.907041,1931.06,5.64141,0.893541
12,11,0.942785,1942.71,3.95692,0.688502
12,11,0.747386,1679.75,6.34329,0.80273
12,11,0.866669,2228.5,4.6402,1.26828
12,11,0.836331,2278.98,4.23755,3.74636
12,11,0.971558,2133.87,5.35512,1.15184
12,11,0.768131,2119.78,6.65107,0.794907
12,11,0.702563,2241.11,8.83776,1.09608
12,11,1.16175,1303.22,4.01543,0.739752
12,11,0.717666,706.005,3.94137,0.725571
14,13,1.60015,1232.84,15.24,1.92983
14,13,1.61289,1249.89,12.7073,1.72274
14,13,1.68219,1138.59,11.1638,1.6393
14,13,1.66503,1371.99,11.2233,1.82916
14,13,1.74854,1219.95,11.7503,1.72943
14,13,1.63204,1201.23,11.5543,2.22136
14,13,1.63555,1131.76,11.1148,1.694
14,13,1.61596,1243.41,11.9477,2.33801
14,13,2.70159,1235.78,11.0328,1.71185
14,13,1.62941,1531.42,11.814,1.75359
14,13,2.41747,1850.77,12.0484,1.86887
14,13,2.36908,1721.43,5.07836,1.20762
14,13,2.2716,1582.62,5.5879,1.19636
14,13,2.59221,2063.47,5.39738,1.36371
14,13,2.30057,2228.7,5.21483,1.22399
14,13,2.29697,1452.73,5.02811,1.23003
14,13,2.32695,1255.86,5.46799,1.34874
14,13,2.37858,1245.32,5.43087,1.2934
14,13,2.39639,1272.57,5.19918,1.23221
14,13,2.24221,1187.87,5.06706,1.26834
14,13,1.57531,1333.23,9.48447,1.90034
14,13,1.5947,1951.86,10.9495,1.60317
14,13,1.9143,2159.48,8.71534,1.46288
14,13,1.57133,1439.69,8.52162,1.46029
14,13,1.55523,1461.52,8.2769,1.35273
14,13,1.54431,1510.83,8.99221,2.11798
14,13,1.91043,1543.35,8.42349,1.40883
14,13,1.55883,1535.83,8.40641,1.36664
14,13,1.61203,1216.12,9.79939,1.76051
14,13,1.68474,1159.47,8.51643,1.3903
14,13,0.675582,1136.43,4.41636,0.942829
14,13,0.908459,1699.8,4.57234,0.905346
14,13,0.93871,1517.23,4.34882,0.900976
14,13,0.667861,1412.77,4.3488,0.825401
14,13,0.669716,1568.73,6.41866,1.68947
14,13,0.80987,1520.64,4.79491,1.12564
14,13,0.965046,1545.17,4.56119,0.834799
14,13,0.695333,1563.04,4.48641,0.821787
14,13,0.681514,1478.44,4.67448,0.824195
14,13,0.683506,1583.71,4.36817,0.873893
14,13,2.20025,1679.26,10.3795,2.28127
14,13,2.23692,1535.65,11.1335,2.99315
14,13,2.69592,1494.87,10.8685,2.15595
14,13,2.09346,1427.15,12.6833,2.15513
14,13,2.12092,1463.1,20.8239,6.64993
14,13,3.50754,1949.68,10.1254,2.22939
14,13,2.20975,1581.18,17.3452,3.61435
14,13,7.51617,2011.25,13.7552,2.13932
14,13,2.15841,1437.23,10.1564,2.42947
14,13,2.35864,1526.01,11.4736,3.43407
14,13,4.01082,1687.83,13.2042,2.43705
14,13,1.93256,2135.41,18.4728,8.47984
14,13,2.04907,2139.25,13.3656,2.43879
14,13,1.99066,2276.08,22.3909,5.99994
14,13,2.07619,2163.2,14.0531,2.38996
14,13,1.88047,2050.38,29.381,8.01255
14,13,8.18684,1830.45,13.3888,2.62125
14,13,1.91978,2205.64,18.7308,2.33102
14,13,6.0091,2214.47,13.3463,2.62259
14,13,1.94552,1813.39,17.4642,4.17761
14,13,1.81911,2228.43,19.1955,2.62181
14,13,2.33529,1627.85,11.3564,1.5907
14,13,2.08468,2681.79,9.57538,3.13494
14,13,2.34763,2154,9.54151,1.47921
14,13,1.84499,2456.6,8.84893,1.70121
14,13,1.4383,2223.42,11.4771,3.73211
14,13,1.83718,3369.01,10.6622,1.71657
14,13,1.43701,2694.08,8.90543,1.57739
14,13,1.46118,2160.02,10.5466,6.78279
14,13,2.3247,2044.04,8.40859,1.6413
14,13,1.57128,1622.58,6.43689,1.17368
14,13,1.23036,2103.75,11.9677,1.6123
14,13,2.06408,1617.58,6.13546,1.07844
14,13,1.13102,1691.78,6.29523,1.09217
14,13,1.17467,1300.95,6.89435,1.15608
14,13,1.15056,1308.06,6.24166,1.09281
14,13,1.12982,1279.17,6.20099,1.11289
14,13,1.12604,1277.77,6.14464,1.11343
14,13,1.16571,1270.34,6.11711,1.06943
14,13,1.12898,1258.28,6.15004,1.10385
14,13,1.39021,1267.14,9.43299,1.47408
14,13,1.39321,1385.87,9.58867,1.441
14,13,1.66588,1238.16,9.47132,1.45394
14,13,1.36916,1209.1,9.42923,1.44073
14,13,1.41789,1207.47,9.45346,1.5531
14,13,1.49533,1203.37,9.61843,1.49956
14,13,1.78505,1210.28,9.48782,1.48506
14,13,1.39677,1449.52,9.35022,1.47103
14,13,1.36916,1408.56,10.5942,1.52758
14,13,1.42685,1344.17,9.76166,1.40885
14,13,1.44806,1431.6,6.50944,1.09859
14,13,1.59312,1438.85,7.26763,1.03416
14,13,1.52035,1483.81,6.38633,0.959667
14,13,1.3554,1426.84,6.50222,0.941543
14,13,1.46391,1409.91,6.37209,0.970243
14,13,1.3544,1489.61,6.30773,0.939748
14,13,1.36338,1485.37,6.79403,1.04291
14,13,1.4642,1318.5,6.32463,1.04137
14,13,1.34964,1221.42,6.5568,0.947379
14,13,1.37966,1226.89,6.37047,0.961413
16,15,1.93904,1923.11,12.7617,1.49005
16,15,1.90158,2720.79,12.1911,1.49677
16,15,1.92668,2203.33,29.2068,3.47854
16,15,2.57135,2606.34,12.3308,1.50968
16,15,2.00818,2346.84,12.9868,1.53262
16,15,1.99198,1887.36,17.9363,1.87139
16,15,2.18786,3437.08,15.9106,1.54968
16,15,2.38829,2687.1,13.1248,1.49348
16,15,1.8806,2390.11,17.0393,3.3288
16,15,2.82456,3077.54,12.3369,1.53366
16,15,1.83844,2297.05,10.511,1.71767
16,15,1.85333,3085.06,12.0444,2.61862
16,15,2.18584,2965.82,14.896,1.80683
16,15,1.98733,4582.36,16.3599,1.97481
16,15,1.83886,3394.89,10.69,1.79587
16,15,1.92776,2862.96,10.6026,1.7519
16,15,1.90114,2704.44,10.2375,1.72375
16,15,1.84236,2290.58,15.6084,2.38686
16,15,2.0236,2030.98,10.257,1.76126
16,15,1.83719,2391.45,11.5641,1.78701
16,15,2.40388,2390.79,10.3586,1.43136
16,15,2.29065,1976.2,10.2285,1.43575
16,15,2.33721,2400.04,10.4701,1.43457
16,15,2.40277,2554.43,11.457,2.32433
16,15,3.19308,3385.19,10.8976,1.54637
16,15,2.36541,2339.53,10.2467,1.41272
16,15,2.33279,2255.67,10.5586,1.54113
16,15,2.40211,3130.01,11.1204,1.80134
16,15,2.42307,2637.74,14.7393,2.50985
16,15,3.74455,2996.88,19.2317,2.61193
16,15,14.2517,5016.59,17.2992,3.33613
16,15,7.77401,4506.67,18.856,7.23067
16,15,6.3282,4440.83,17.6821,4.53426
16,15,5.32783,4640.48,17.8709,3.98765
16,15,5.26306,4610.18,16.0632,3.94048
16,15,8.17763,4498.05,19.7384,4.994
16,15,5.68995,4540.33,16.206,5.60309
16,15,10.2374,4499.14,17.3997,5.91074
16,15,5.22623,3657.95,18.6764,4.77772
16,15,9.18742,4522.56,17.0667,2.94773
16,15,5.17044,4469.07,34.3141,10.9354
16,15,6.77313,4494.68,33.7714,7.27696
16,15,11.8421,4407.46,35.6401,9.89017
16,15,7.30841,4447.88,33.0108,8.09695
16,15,3.64198,4428.89,31.699,6.60802
16,15,6.7816,4108.79,27.1639,3.94875
16,15,3.19189,3197.76,27.6582,4.13188
16,15,3.03137,3200.82,27.629,10.1896
16,15,3.2912,3157.46,27.7909,4.1079
16,15,6.53402,3190.82,25.0555,7.35302
16,15,3.04656,3181.32,21.1598,3.57812
16,15,3.94606,3186.91,18.7139,2.67737
16,15,8.33556,3208.49,20.5828,4.64175
16,15,2.94903,3202.86,18.6912,8.81995
16,15,3.12367,3247.96,19.9471,2.69821
16,15,7.30768,3235.62,18.318,2.65201
16,15,3.0314,3254.07,22.7448,2.88795
16,15,3.01847,3226.84,24.667,9.15998
16,15,3.23317,4828.18,22.951,11.3516
16,15,3.36347,5019.5,31.7194,3.70944
16,15,4.03789,4335.09,16.3614,2.57334
16,15,2.49423,4308.71,14.9055,2.24339
16,15,4.2583,3698.94,15.6781,2.39446
16,15,2.32739,3494.03,11.6742,1.90856
16,15,1.99345,3252.04,13.9986,3.62762
16,15,2.007,3332.56,11.1818,1.9291
16,15,1.95822,3963.88,17.5711,4.23407
16,15,2.79396,4582.62,12.7025,3.1413
16,15,2.1327,4511.14,11.9327,1.68065
16,15,1.95736,2923.96,11.9787,1.66532
16,15,2.80018,4196.3,17.0638,2.0435
16,15,3.69946,4486.15,18.6591,3.97208
16,15,2.22817,4386.71,21.0423,2.38827
16,15,2.01493,4539.48,16.4689,1.79266
16,15,5.67073,4535.48,21.6916,2.48187
16,15,5.88154,3494.02,15.0262,1.68487
16,15,5.37143,2970.03,12.4326,2.62192
16,15,2.01824,2972.91,12.1922,1.75749
16,15,1.9981,2965.37,14.5038,1.75438
16,15,1.98674,3823.72,18.7733,2.44183
16,15,4.42485,4446.39,12.9174,2.78378
16,15,3.33094,4417.85,16.5122,2.47284
16,15,7.08987,4867.35,11.4349,3.83139
16,15,3.77721,4278.51,12.6006,3.52191
16,15,5.64693,4275.12,13.1321,6.07545
16,15,3.94971,3321.94,10.1759,1.93867
16,15,3.13448,2941.27,8.78662,2.02341
16,15,3.31925,2970.37,9.65746,2.61705
16,15,3.17302,2964.8,9.3139,1.97934
16,15,3.97348,2971.85,8.84018,2.36218
16,15,2.96807,2993.82,11.9208,1.77442
16,15,2.52873,2953.91,15.0742,2.16486
16,15,2.39279,2950.74,11.0068,1.99739
16,15,2.44869,3010.34,20.2915,8.39839
16,15,2.59099,4011.4,10.8747,1.80944
16,15,2.44868,2082.22,10.995,1.99466
16,15,2.42477,2071.71,11.7197,1.78506
16,15,2.38134,2048.51,10.7971,1.78763
16,15,2.4132,2056.93,10.64,1.82348
16,15,2.46527,2042.24,10.5451,1.83998
18,17,3.10262,2942.12,11.642,2.1546
18,17,3.00412,2926.42,10.9601,2.1256
18,17,3.06718,2966.9,12.0859,2.09639
18,17,3.08763,2943.59,11.075,2.15876
18,17,3.06179,3065.04,11.5443,2.09318
18,17,3.03962,2930,10.9073,2.14068
18,17,3.09783,2961.17,11.113,2.17571
18,17,3.22915,2909.95,10.8844,2.45135
18,17,3.31543,2952.81,10.9601,2.09801
18,17,3.07488,2939.56,10.9037,2.12271
18,17,3.96162,3014.03,19.9729,2.84045
18,17,3.94215,3020.65,19.5394,3.00811
18,17,3.89441,3008.85,19.6605,2.95494
18,17,3.9381,3023.98,20.523,2.77323
18,17,3.95921,3033.98,19.617,2.90865
18,17,3.93717,3038.62,20.1539,3.77204
18,17,3.8888,3017.93,19.3811,2.87494
18,17,3.88884,3025.64,19.6471,2.86806
18,17,3.91636,3044.76,20.2512,2.90433
18,17,3.85634,3045.8,19.3453,2.9697
18,17,3.58445,3025.94,15.3656,2.23611
18,17,3.55156,3042.95,16.205,2.15986
18,17,3.61499,3026.64,15.4506,2.21462
18,17,3.53763,3280.45,18.288,2.27715
18,17,4.43468,3153.02,15.3226,2.21288
18,17,3.57732,3030.34,16.3845,2.15558
18,17,3.59244,3025.68,15.4402,2.25193
18,17,3.55369,3035.73,15.528,2.22096
18,17,3.6235,3035.42,15.8807,2.31221
18,17,3.59684,3026.12,15.4192,2.2186
18,17,3.53015,3036.63,21.7899,3.96699
18,17,3.45979,3019.47,20.0107,3.98807
18,17,3.51709,3031.68,20.2217,4.01377
18,17,3.4468,3024.19,21.6941,3.91576
18,17,3.45812,3053.97,20.2022,4.09681
18,17,3.47929,3038.02,20.478,4.01219
18,17,3.47371,3032.61,20.2264,4.07908
18,17,3.47571,3048.79,20.2267,4.01363
18,17,3.50908,3044,20.4874,6.14427
18,17,4.09669,3057.19,20.23,3.99379
18,17,1.22608,3017.11,6.23686,0.91605
18,17,1.20831,3042.84,6.11232,0.946472
18,17,1.20219,3016.56,6.06043,0.911136
18,17,1.21936,3025.05,6.17479,0.913087
18,17,1.22565,2981.62,6.09763,0.946299
18,17,1.25802,2989.5,6.11034,0.968934
18,17,1.24012,3014.36,6.69264,0.909657
18,17,1.20819,3018.79,6.07575,0.947355
18,17,1.22328,3018.35,6.09491,0.912464
18,17,1.23536,3011.36,6.12323,0.90578
18,17,2.70363,3051.12,12.7984,2.0598
18,17,2.56116,3020.68,12.8453,2.17661
18,17,2.8562,3013.56,13.9227,2.03836
18,17,2.62228,3020.91,12.7086,2.39548
18,17,2.66025,3001.11,12.8717,2.03097
18,17,2.5884,3030.97,12.8811,2.05345
18,17,2.56617,3020.83,13.6148,2.11179
18,17,2.62832,3024.69,14.2604,2.58143
18,17,2.92383,3004.68,13.2828,3.07025
18,17,3.34139,4074.44,13.8002,2.16142
18,17,3.00317,3142.41,11.9554,2.03785
18,17,3.20904,3130,11.9572,1.81996
18,17,3.07923,3175.09,13.3333,1.79434
18,17,2.97899,3130.67,12.2297,1.82901
18,17,2.9456,3135.41,12.2174,1.81211
18,17,2.96314,3135.87,12.1901,1.80144
18,17,2.94501,3119.66,11.9942,1.82581
18,17,3.03517,3139.29,12.3628,1.86189
18,17,2.8942,3897.94,12.2767,1.88895
18,17,2.92618,3325.22,16.4041,2.57281
18,17,5.65625,3479.42,16.2685,2.54273
18,17,4.65924,3340.14,16.2897,2.56438
18,17,4.61776,3355.52,16.4436,2.52579
18,17,4.83302,4068.37,21.126,2.49325
18,17,5.62872,3431.53,16.537,2.63636
18,17,4.75415,4013.86,17.5323,4.43644
18,17,12.0651,3310.4,16.5708,2.60929
18,17,4.83961,3086.32,16.2965,2.61612
18,17,4.67752,3085.43,16.2973,2.53369
18,17,4.75464,3073.8,16.3285,2.51611
18,17,4.45817,3028.89,26.3406,4.48046
18,17,4.41137,3008.78,26.2168,4.76605
18,17,5.78768,3048.19,26.4849,4.57245
18,17,4.37485,3046.87,27.5978,4.35599
18,17,4.43726,3055,26.3424,5.06183
18,17,5.07098,3082.55,25.9529,5.31448
18,17,5.10466,3075.97,26.3229,4.55287
18,17,5.56133,3048.08,26.494,4.42044
18,17,4.37327,3204.3,27.7961,7.19246
18,17,5.16666,3316.18,27.5296,4.39043
18,17,3.17964,3430.55,17.1812,2.34012
18,17,3.132,3086.89,17.2229,2.37594
18,17,3.09552,3092.86,17.2434,2.35424
18,17,3.10231,3126.3,16.8186,2.34014
18,17,3.07396,3148.95,17.1321,2.4072
18,17,3.08648,3100.4,17.0869,2.35967
18,17,3.07786,3149.06,17.1459,2.3716
18,17,3.23669,3162.37,17.1961,2.36986
18,17,3.08919,3168.69,17.1105,2.32651
18,17,3.10955,3129.13,17.3545,2.42655
20,19,4.2729,4296.91,27.9934,3.74143
20,19,4.24835,4347.88,30.0321,3.6175
20,19,4.13761,4201.72,28.7022,3.70458
20,19,4.13905,4214.57,27.1267,3.6786
20,19,4.20571,4175.82,28.4704,3.62595
20,19,4.13493,4142.01,27.2144,3.6219
20,19,4.16677,4231.95,27.5396,4.50457
20,19,4.46582,4227.04,27.8404,3.765
20,19,4.14819,4307.29,27.9634,3.8538
20,19,4.26543,4296.53,27.6555,3.64391
20,19,4.73881,4392.35,28.6991,4.3543
20,19,4.81034,4407.09,29.3545,4.48833
20,19,4.78682,4391.01,29.1408,4.38641
20,19,4.74017,4407.71,29.1166,4.43062
20,19,4.74006,4350.77,28.8972,4.34323
20,19,4.70512,4343.05,30.8396,4.34067
20,19,4.67093,4373.54,31.3129,4.51223
20,19,4.81982,4384.68,30.4417,4.28891
20,19,4.87734,4376.34,30.7995,4.30498
20,19,4.79275,4339.43,29.7962,4.55654
20,19,6.07338,4350.72,22.8687,5.13324
20,19,5.89748,4352.58,23.3341,5.25902
20,19,7.02222,4389.89,23.5523,5.44617
20,19,7.10943,4378.96,23.4003,5.26166
20,19,5.97877,4381.14,23.7401,5.26644
20,19,5.99734,4394.19,23.8536,5.23329
20,19,5.95904,4397.69,23.5355,5.24258
20,19,5.94912,4401.27,22.8896,5.26248
20,19,5.88772,4383.67,23.0463,5.18262
20,19,5.93903,4357.02,24.5042,5.41705
20,19,2.57331,4408.35,13.8982,2.07719
20,19,2.8447,4392.8,13.508,1.80618
20,19,2.67042,4467.23,13.3959,1.82185
20,19,2.60792,4400.07,13.42,1.85075
20,19,2.66999,4389.19,13.4425,1.87999
20,19,2.61856,4410.24,13.8518,1.84841
20,19,2.63692,4389.04,13.656,1.84844
20,19,2.60579,4380.81,14.3659,1.84867
20,19,2.56682,4338.7,13.4367,1.85799
20,19,2.64185,4351.07,13.5235,1.80937
20,19,3.31051,4321.46,13.6671,2.41381
20,19,3.16173,5015.77,13.7275,2.36079
20,19,3.34589,4381.09,13.6616,2.35781
20,19,3.26171,4403.67,13.7176,2.35252
20,19,3.2744,4352.06,14.5665,2.36893
20,19,3.20154,4329.69,13.6077,2.36285
20,19,3.1628,4317.85,13.6271,2.41969
20,19,3.20841,4341.94,13.6013,2.39552
20,19,3.22303,4331.64,14.1453,2.4245
20,19,3.27576,4340,13.5037,2.39387
20,19,3.76634,4358.69,17.7731,2.43017
20,19,3.75253,4391.21,17.9525,2.42744
20,19,3.7653,4371.94,17.8114,2.38462
20,19,3.79564,4347,18.1034,2.39744
20,19,3.71622,4335.65,18.8967,2.35705
20,19,3.81656,4365.64,23.1039,2.41154
20,19,3.72958,4360.95,17.9722,2.39983
20,19,3.81817,4369.42,19,2.36668
20,19,3.7237,4359.42,17.9842,2.45354
20,19,3.7178,4326.97,17.955,2.73644
20,19,2.77609,4329.4,11.4338,1.9881
20,19,2.55614,4357.75,11.557,2.01059
20,19,2.51708,4331.04,11.5951,2.0825
20,19,2.6108,4344.29,11.5124,2.04539
20,19,2.49852,4353.75,11.5258,1.9798
20,19,2.50986,4365.69,12.4059,1.97463
20,19,2.51309,4357.15,11.7938,1.97951
20,19,2.50117,4309.31,11.5849,2.03093
20,19,2.46602,4318.97,11.5487,1.96662
20,19,2.5312,4386.59,11.6291,1.97971
20,19,3.35817,4468.84,23.1257,3.24067
20,19,3.26313,4450.42,24.9693,3.22745
20,19,3.19904,4443.7,22.9682,3.2924
20,19,3.28231,4403.73,22.9216,3.3056
20,19,3.27787,4391.46,23.0111,3.23177
20,19,3.2945,4399.72,22.9516,3.28316
20,19,3.29904,4382.05,23.698,3.20654
20,19,3.25914,4386.52,22.7967,3.2606
20,19,3.38268,4420.83,23.2093,3.79807
20,19,3.22418,4409.21,23.826,3.14666
20,19,4.41652,4354.66,22.3234,3.98036
20,19,4.45668,4354.51,21.6385,3.81464
20,19,4.46112,4344.79,21.9083,3.82552
20,19,4.59318,4345.99,21.7811,3.821
20,19,4.40614,4363.82,22.8609,3.70626
20,19,4.42741,4381.26,23.1856,3.77048
20,19,4.44826,4400.41,22.6401,3.69767
20,19,4.36728,4358,21.61,3.80774
20,19,4.45612,4342.99,21.347,3.74015
20,19,4.4375,4394.07,21.3326,3.7379
20,19,5.42284,4362.05,15.8917,4.00757
