n,m,bf,fw,dp,df
12,11,0.38442,463.843,10.2076,0.38038
12,11,0.416642,464.503,9.62255,0.380658
12,11,0.413997,462.663,9.66225,0.382305
12,11,0.426156,466.954,9.66784,0.38018
12,11,0.41945,467.226,9.63784,0.381919
12,11,0.418525,474.123,9.68056,0.380127
12,11,0.446911,471.164,9.99483,0.453568
12,11,0.445859,475.538,9.64677,0.379689
12,11,0.447409,470.299,9.64624,0.383907
12,11,0.419525,471.703,9.65638,0.380068
12,11,0.489392,468.481,11.5845,0.343355
12,11,0.525998,470.21,12.2114,0.311811
12,11,0.542738,468.24,11.7011,0.343503
12,11,0.52603,470.569,11.5275,0.31291
12,11,0.524489,468.253,11.514,0.315091
12,11,0.521087,470.918,11.4994,0.313293
12,11,0.5171,466.566,11.9259,0.312639
12,11,0.52242,467.687,11.524,0.31161
12,11,0.524188,466.322,11.4727,0.312751
12,11,0.551746,468.149,11.5108,0.312578
12,11,0.452875,465.4,12.2295,0.314868
12,11,0.480368,467.334,12.2165,0.315982
12,11,0.483542,465.882,12.1797,0.314386
12,11,0.478142,468.264,12.2162,0.315945
12,11,0.481906,466.739,12.34,0.314794
12,11,0.483135,465.963,12.5868,0.316704
12,11,0.482486,472.207,12.4487,0.321644
12,11,0.462477,469.557,12.2127,0.316027
12,11,0.475998,468.031,12.1896,0.314684
12,11,0.481632,466.073,12.2841,0.314035
12,11,0.933097,496.879,25.991,0.745455
12,11,1.00193,513.038,27.831,0.780426
12,11,0.972092,503.059,27.1911,0.77759
12,11,0.971915,491.08,26.7936,0.743332
12,11,0.972673,478.766,26.2489,0.74229
12,11,0.960335,478.343,27.0892,0.759375
12,11,0.950156,479.818,26.0564,0.745166
12,11,0.972568,480.847,26.0011,0.74287
12,11,0.959076,486.251,27.3112,0.760724
12,11,0.95025,483.318,27.0612,0.778265
12,11,0.64418,505.051,14.6956,0.356433
12,11,0.635616,479.048,12.7217,0.4146
12,11,0.726075,470.289,12.796,0.340725
12,11,0.675969,471.292,12.8549,0.340768
12,11,0.6448,504.231,13.3161,0.35688
12,11,0.642325,508.311,13.7111,0.355972
12,11,0.652446,556.652,13.2659,0.36341
12,11,0.645723,507.52,13.3723,0.357025
12,11,0.661253,507.251,15.9869,0.351429
12,11,0.695515,506.642,13.7219,0.498338
12,11,0.490666,507.319,8.32791,0.41402
12,11,0.555879,520.958,7.90388,0.439506
12,11,0.515946,480.465,7.69024,0.417862
12,11,0.522488,516.897,8.10675,0.435693
12,11,0.513084,547.601,7.9195,0.434805
12,11,0.524669,501.905,7.97215,0.507765
12,11,0.564539,484.208,7.74083,0.425146
12,11,0.549911,475.867,7.62336,0.418904
12,11,0.622823,480.744,7.59722,0.417342
12,11,0.526535,485.449,7.60197,0.416667
12,11,0.625353,480.357,11.0574,0.464233
12,11,0.611151,515.149,11.2386,0.441416
12,11,0.624241,485.55,11.1631,0.43277
12,11,0.611996,555.726,12.2816,0.451563
12,11,0.606343,530.277,11.3474,0.431929
12,11,0.642961,506.739,11.002,0.462574
12,11,0.629233,506.531,11.6637,0.451077
12,11,0.605834,495.784,11.4713,0.488345
12,11,0.598566,525.738,12.3864,0.518492
12,11,0.602847,525.669,11.4845,0.451702
12,11,0.532498,492.487,9.99831,0.415011
12,11,0.521451,487.646,9.66116,0.399314
12,11,0.583103,492.377,10.0209,0.415504
12,11,0.531264,498.987,10.0272,0.418253
12,11,0.531272,480.591,9.78871,0.411332
12,11,0.511382,484.657,10.0075,0.416751
12,11,0.527164,508.643,10.0882,0.420062
12,11,0.633928,517.265,9.75708,0.406519
12,11,0.516456,481.344,9.58819,0.398688
12,11,0.591582,473.039,9.63393,0.399454
12,11,0.272134,468.462,4.72378,0.203649
12,11,0.312056,482.198,4.75734,0.20111
12,11,0.474169,515.629,4.94807,0.205843
12,11,0.27864,482.101,4.90508,0.209477
12,11,0.284966,473.128,4.95251,0.244292
12,11,0.278507,485.688,4.76169,0.206884
12,11,0.278994,492.442,4.877,0.20935
12,11,0.321357,478.831,4.65877,0.200506
12,11,0.301882,475.417,4.69215,0.200529
12,11,0.334475,476.561,4.71028,0.203394
12,11,0.494345,476.381,7.03836,0.247602
12,11,0.477951,469.525,8.78236,0.365428
12,11,0.597406,473.735,6.7555,0.236169
12,11,0.479714,483.801,6.79218,0.23667
12,11,0.512821,478.389,6.77035,0.236876
12,11,0.509448,486.487,6.97652,0.242103
12,11,0.490668,487.144,7.73323,0.344163
12,11,0.562436,488.242,7.54295,0.249063
12,11,0.465757,507.977,7.13425,0.284247
12,11,0.463692,507.293,7.60689,0.240776
14,13,1.06625,828.986,35.2163,0.845397
14,13,1.08745,820.661,32.9832,0.821543
14,13,1.10856,788.12,33.8586,0.839213
14,13,1.08666,798.183,34.964,0.839461
14,13,1.08794,794.492,34.2505,0.823286
14,13,1.12248,789.76,33.1469,0.825041
14,13,1.11721,819.006,34.6008,0.847763
14,13,1.08913,803.474,33.4854,0.804406
14,13,1.0813,780.064,35.5002,0.842166
14,13,1.07564,839.214,33.5492,0.804475
14,13,0.741508,779.466,13.205,0.620885
14,13,0.748443,785.567,12.5705,0.704046
14,13,0.738026,784.755,12.4615,0.651647
14,13,0.729809,805.929,13.2308,0.649604
14,13,0.778167,778.759,12.6674,0.657515
14,13,0.796139,812.924,12.731,0.659795
14,13,0.753002,774.567,13.9943,0.731813
14,13,0.759024,796.83,12.9423,0.845127
14,13,0.899812,794.479,12.7147,0.66018
14,13,0.756759,794.614,12.9171,0.733742
14,13,1.90566,814.007,34.5265,1.15134
14,13,1.7915,808.024,35.3598,1.16343
14,13,1.84352,846.744,35.1534,1.18221
14,13,1.80395,810.285,36.9623,1.21571
14,13,1.80645,817.953,36.472,1.18495
14,13,1.8299,851.141,35.9975,1.21176
14,13,1.80517,872.455,39.9691,1.55904
14,13,2.11894,823.517,36.1364,1.21601
14,13,1.80597,842.119,37.3649,1.15915
14,13,1.89689,800.292,34.7014,1.15873
14,13,1.54485,859.606,49.909,1.61291
14,13,1.63691,817.074,50.3992,1.56121
14,13,1.62376,824.126,50.2243,1.55921
14,13,1.69664,836.568,48.8446,1.91481
14,13,2.23725,857.105,49.9108,1.62829
14,13,1.68393,792.033,48.8795,1.55648
14,13,1.62404,807.44,47.8895,1.55671
14,13,1.65219,814.566,50.8165,1.62647
14,13,1.61249,793.889,48.1063,1.55214
14,13,2.15457,855.152,50.0727,1.63014
14,13,0.584526,804.788,15.0957,0.381842
14,13,0.629128,791.838,14.7036,0.373174
14,13,0.608514,809.826,14.2018,0.37121
14,13,0.618703,778.735,14.0733,0.365817
14,13,0.654959,789.192,14.5754,0.381167
14,13,0.584925,845.884,14.4945,0.381053
14,13,0.589153,770.556,14.1637,0.373155
14,13,0.607657,805.299,14.3621,0.366084
14,13,0.625163,778.507,14.1591,0.370641
14,13,0.607897,819.62,13.9715,0.364961
14,13,0.744131,796.864,16.1661,0.477735
14,13,0.744478,811.512,15.4911,0.457962
14,13,0.744457,804.056,15.6813,0.470452
14,13,0.742851,824.146,16.0332,0.478969
14,13,0.772387,802.225,16.2447,0.572434
14,13,0.76226,831.668,16.1488,0.477204
14,13,0.777433,833.231,16.0248,0.477278
14,13,0.777436,822.219,15.7166,0.467401
14,13,0.762415,773.528,16.3786,0.458069
14,13,0.860616,829.18,15.7608,0.467308
14,13,0.691628,805.399,10.9272,0.517286
14,13,0.730579,851.013,15.4143,0.603318
14,13,0.771328,825.702,11.0185,0.518276
14,13,0.707167,782.64,11.4163,0.541735
14,13,0.686492,781.688,11.401,0.542059
14,13,0.702496,771.049,11.0416,0.518836
14,13,0.697493,806.278,11.441,0.542637
14,13,0.698048,791.531,11.1025,0.518282
14,13,0.685239,782.321,10.9999,0.549446
14,13,0.697244,789.057,11.276,0.529157
14,13,1.14461,814.811,21.2084,0.902111
14,13,1.1538,797.223,20.9769,0.886462
14,13,1.17733,777.602,20.7081,0.918245
14,13,1.17769,798.961,22.1938,0.922877
14,13,1.1822,798.732,21.0244,0.881162
14,13,1.17298,778.626,20.8797,0.877623
14,13,1.23674,832.662,21.3373,0.899062
14,13,1.17533,786.767,20.7687,0.878838
14,13,1.17797,806.484,22.1811,0.923728
14,13,1.19835,841.986,23.0937,1.04667
14,13,0.689484,825.643,14.4716,0.463102
14,13,0.669067,815.533,13.7797,0.450451
14,13,0.721086,845.286,13.9841,0.46413
14,13,0.676735,813.978,14.075,0.459525
14,13,0.704557,822.574,15.2899,0.470651
14,13,0.685326,812.303,13.7207,0.450999
14,13,0.714341,776.83,14.3792,0.473959
14,13,0.685041,821.396,13.8535,0.475795
14,13,0.708698,756.638,13.7239,0.452751
14,13,0.713297,774.711,14.7876,0.480597
14,13,0.407159,813.614,6.4856,0.277082
14,13,0.414753,839.85,6.88766,0.276274
14,13,0.417506,831.963,6.14751,0.268958
14,13,0.419984,761.127,6.43796,0.257995
14,13,0.429889,772.12,5.94793,0.271864
14,13,0.409828,787.508,6.07878,0.266702
14,13,0.479071,796.466,6.07775,0.263813
14,13,0.406199,790.934,5.9346,0.258141
14,13,0.396511,784.305,5.94653,0.257535
14,13,0.395799,847.048,6.67179,0.281157
16,15,1.48277,1295.44,33.8627,1.08898
16,15,1.51198,1245.55,32.7502,1.10063
16,15,1.51199,1325.19,33.4948,1.10244
16,15,1.50645,1276.07,31.3331,1.04975
16,15,1.44273,1210.32,32.3908,1.08003
16,15,1.52218,1472.2,34.025,1.10223
16,15,1.47797,1283.08,32.6481,1.1079
16,15,1.50355,1389.55,33.3268,1.11412
16,15,1.48602,1599,32.6551,1.09815
16,15,1.48027,1189.27,32.4827,1.09494
16,15,0.841855,1203.87,14.3789,0.51759
16,15,0.820532,1172.49,14.2418,0.516559
16,15,0.820645,1222.09,14.4547,0.537401
16,15,0.850278,1276.99,15.4391,0.530882
16,15,0.843898,1451.55,14.6279,0.529033
16,15,0.839984,1262.06,15.3773,0.518924
16,15,0.822599,1302.35,14.6753,0.532932
16,15,0.852231,1211.68,14.4808,0.521816
16,15,0.861912,1266.27,15.1539,0.534964
16,15,0.844009,1298.24,15.0477,0.547957
16,15,1.06672,1332.74,18.1102,0.549353
16,15,1.06228,1458.31,18.2761,0.547973
16,15,1.08139,1494.76,22.1325,0.976516
16,15,1.95508,1312.77,18.1115,0.559676
16,15,1.06203,1366.43,18.0953,0.550582
16,15,1.05822,1312.03,18.0986,0.547882
16,15,1.07191,1271.1,18.2133,0.547451
16,15,1.06299,1354.75,24.2332,0.78962
16,15,1.41331,2439.29,18.4519,0.546118
16,15,1.05467,1496.66,20.3373,0.600521
16,15,1.42603,1433.39,40.9023,0.772288
16,15,1.41658,1423.93,46.1699,0.762089
16,15,1.41364,1414.44,40.7893,0.77202
16,15,1.42585,1421.43,40.1358,0.767473
16,15,1.42595,1543.56,40.4197,0.756022
16,15,1.40077,1360.25,39.5476,0.763008
16,15,1.42585,1385.14,40.2032,0.769976
16,15,1.45152,1397.62,41.6465,0.816387
16,15,1.41953,1453.01,42.0187,0.777382
16,15,1.42964,1563.1,41.0325,0.806897
16,15,1.60702,1513.27,66.5517,1.52853
16,15,1.61483,1446.15,66.0086,1.56089
16,15,1.72433,1621.98,68.2471,1.5396
16,15,1.61351,1433.37,67.25,1.54341
16,15,1.59319,1595.38,70.3652,1.55989
16,15,1.68745,1735.33,68.2864,1.6074
16,15,1.69643,1780.05,75.8906,1.58487
16,15,1.6785,1823.1,68.0318,1.54401
16,15,1.59604,1626.88,68.1215,1.6218
16,15,1.60325,1495.59,66.9486,1.68459
16,15,1.27163,1493.71,39.838,0.953892
16,15,1.12972,1834.73,38.8079,0.948213
16,15,1.12708,1945.96,37.7806,0.978609
16,15,1.20312,1520.8,38.4017,0.95683
16,15,1.1337,1472.83,38.9781,0.9647
16,15,1.1879,1589.87,42.0806,0.952505
16,15,1.20942,1564.83,37.7691,0.963603
16,15,1.15868,1639.06,38.7427,0.959096
16,15,1.14699,1620.44,37.8095,0.945652
16,15,1.12764,1600.1,38.3049,1.02448
16,15,1.50612,1569.99,122.171,1.27642
16,15,1.43156,1598.94,124.692,1.40786
16,15,1.42387,1645.69,122.163,1.314
16,15,1.45675,1574.93,126.888,1.48175
16,15,1.50323,1635.38,134.088,1.33875
16,15,1.50615,1669.02,123.432,1.3777
16,15,1.47031,1676.69,124.548,1.34122
16,15,1.48419,1654.35,124.867,1.29676
16,15,1.41813,1623.87,122.256,1.33408
16,15,1.76227,1623.64,123.217,1.3125
16,15,1.36103,1677.88,28.5535,0.787702
16,15,1.29713,1739.04,29.4688,0.843752
16,15,1.5456,1777.75,29.0328,0.805835
16,15,1.37596,1799.87,30.2606,0.861706
16,15,1.44246,1732.76,27.8201,0.791426
16,15,1.29932,1662.9,28.7864,0.831763
16,15,1.38412,1666.54,28.1101,0.815844
16,15,1.32323,1848.22,32.9863,0.826221
16,15,1.38436,2282.2,36.9545,1.33185
16,15,2.12821,3171.34,33.7428,1.30915
16,15,1.08645,3890.16,19.703,0.638491
16,15,0.906799,3600.16,22.176,0.900335
16,15,1.34654,2795.85,22.5335,0.663202
16,15,1.10622,2589.46,19.1751,0.668225
16,15,1.01926,2773.75,18.8196,0.583654
16,15,0.887101,3103.85,20.4839,0.878091
16,15,0.979578,2684.88,19.5039,0.727419
16,15,0.857919,2134.64,17.7914,0.594161
16,15,0.854699,2030.38,17.869,0.593291
16,15,0.851484,2042.4,20.6201,0.6291
16,15,0.927515,2761.89,34.7057,0.593121
16,15,0.992934,2503.84,33.6703,0.67146
16,15,0.99735,3033.55,31.5232,0.618383
16,15,0.9526,2393.43,31.4601,0.614298
16,15,0.978292,3561.61,32.0683,0.605296
16,15,0.945516,2429.76,30.9756,0.604923
16,15,0.930319,2609.83,34.2871,0.610885
16,15,0.939199,2583.48,39.7392,1.00588
16,15,1.21559,2306.73,32.9555,0.634735
16,15,0.975831,2547.91,34.2328,0.659232
18,17,3.37315,3679.31,161.089,2.56297
18,17,2.9076,3261.45,138.245,2.67258
18,17,3.1279,2736.08,132.532,2.46378
18,17,3.42033,2701.73,143.918,2.46761
18,17,3.18833,2964.85,132.715,2.36519
18,17,2.85167,2685.5,144.971,3.4006
18,17,2.8759,2957.26,156.726,3.11767
18,17,3.75499,2878.7,139.441,2.47072
18,17,2.73689,2718.47,134.494,2.51851
18,17,2.86904,2654.93,135.228,2.44533
18,17,2.03734,2882.38,73.4212,1.36992
18,17,2.09847,2929.42,71.9539,1.36874
18,17,2.05057,2836.59,71.7022,1.31889
18,17,2.03374,2852.02,68.7409,1.33855
18,17,1.989,2831.7,75.806,1.3885
18,17,2.75062,2713.33,76.9306,1.36635
18,17,1.98019,2909.33,70.0882,1.54024
18,17,2.23441,2816.08,68.8607,1.34626
18,17,1.98973,2879.1,75.7761,1.32813
18,17,2.12109,2866.61,71.3827,1.33724
18,17,2.8928,2795.14,137.282,2.48438
18,17,2.90977,2774.31,149.525,2.90109
18,17,3.04824,3634.46,146.549,2.49485
18,17,2.91043,3320.87,135.902,2.47905
18,17,2.87386,3051.11,142.696,2.57825
18,17,2.9577,2864.29,150.967,8.55072
18,17,6.63295,3834.99,230.76,4.60572
18,17,4.99646,4273.84,147.978,3.61869
18,17,3.30774,2867.2,138.324,2.52639
18,17,2.86439,2905.96,150.728,4.34234
18,17,2.06177,3764.66,27.1328,0.923999
18,17,1.63019,3411.64,23.2317,1.0297
18,17,1.47941,3155.74,22.3476,0.985255
18,17,1.33908,3411.01,23.4737,0.94341
18,17,1.34746,3067.04,22.4149,0.905348
18,17,1.33111,2897.37,22.462,0.896057
18,17,1.37184,2926.44,22.2728,0.901754
18,17,1.33514,2898.89,22.3313,0.895856
18,17,1.34995,2874.83,22.9109,0.901015
18,17,1.33378,2998.39,23.2116,0.938843
18,17,1.47024,2886.38,28.3163,1.03742
18,17,1.49517,2961.19,28.2566,1.04897
18,17,1.51772,2805.34,27.5273,1.006
18,17,1.40882,2721.02,29.14,0.996031
18,17,1.47652,2821.47,27.2789,1.00459
18,17,1.42255,2708.06,27.8253,1.01993
18,17,1.40901,2816,27.4904,1.06858
18,17,1.5801,2758.91,27.3472,1.02133
18,17,1.45511,2730.21,30.7216,1.01468
18,17,1.4594,2761.02,27.2111,1.00541
18,17,1.80693,2764.92,43.3057,1.07045
18,17,1.77876,2680.85,41.2562,1.0642
18,17,1.81738,2667.66,41.3543,1.10283
18,17,1.80902,2753.6,41.3817,1.0872
18,17,1.7987,2794.98,41.8765,1.11477
18,17,1.7886,2788.41,42.3295,1.14488
18,17,1.90815,2801.19,45.7861,1.10573
18,17,1.78664,2858.55,43.476,1.10644
18,17,1.80108,2802.4,43.5263,1.16941
18,17,1.803,2902.73,42.0811,1.06461
18,17,2.17491,2815.65,187.341,1.33843
18,17,2.11929,2979.11,189.598,1.41488
18,17,2.17412,2918.05,183.314,1.38098
18,17,2.14176,2988.84,182.193,1.36612
18,17,2.11,2866.4,186.461,1.69825
18,17,3.02981,2897.76,191.163,1.35747
18,17,2.13471,2905.09,187.751,1.34406
18,17,2.14098,2843.7,195.463,1.37642
18,17,2.13158,2949.48,180.895,1.35101
18,17,2.17692,2890.32,183.22,1.37077
18,17,1.2971,2951.58,32.3857,1.11701
18,17,1.34169,2827.45,28.9141,1.13852
18,17,1.30361,2872.09,29.0816,1.12832
18,17,1.30121,2781.25,30.1699,1.12216
18,17,1.28141,2775,39.6888,1.85978
18,17,2.0828,2969.81,31.9927,1.445
18,17,1.82137,2968.54,28.9555,1.12072
18,17,1.29489,2967.3,29.2703,1.12087
18,17,1.2915,2980.49,34.7991,2.37438
18,17,1.51949,2985.23,28.6552,1.12135
18,17,1.56759,2945.26,36.113,1.50705
18,17,1.78175,3017.28,34.4083,1.09309
18,17,1.5695,3107.15,33.3036,1.07962
18,17,1.55355,2942.64,34.9464,1.0951
18,17,1.54413,2961.22,34.6838,1.12341
18,17,1.52758,2912.91,33.288,1.09417
18,17,1.53611,2922.04,34.097,1.22342
18,17,1.78153,2855.34,33.8487,1.13123
18,17,1.54587,2835.47,35.4704,1.08369
18,17,1.55949,2887.27,35.5739,1.09102
18,17,1.94214,2931.79,71.997,1.84729
18,17,2.22007,2916.97,67.6632,1.83278
18,17,1.93971,2907.68,72.7465,1.80953
18,17,1.94807,2887.42,67.7098,1.91139
18,17,2.0634,2912.9,69.387,1.71599
18,17,1.91078,2870.52,66.3911,1.73858
18,17,1.92789,2905.26,67.9677,1.73623
18,17,1.98815,2883.65,67.4374,1.77149
18,17,1.97728,2894.29,69.491,1.85505
18,17,2.00274,2911.78,67.657,2.28474
20,19,2.06358,3952.36,62.3335,1.5693
20,19,1.98386,3984,63.7594,1.48788
20,19,1.91264,3982.22,63.0455,1.48195
20,19,1.93372,3984.76,63.1496,1.53123
20,19,1.98683,3991.51,61.9049,1.68091
20,19,1.99641,4009.02,64.7225,1.49559
20,19,1.99514,4085.04,63.4149,1.47159
20,19,1.98029,4097.23,64.3974,1.87075
20,19,2.27597,4126.97,61.9137,1.54441
20,19,2.03993,4105.06,64.2549,1.4732
20,19,2.31471,4080.07,58.3923,1.92114
20,19,2.22881,4101.33,55.9652,1.88939
20,19,2.2834,4077.25,57.2922,1.91953
20,19,2.23516,4207.8,58.565,1.98674
20,19,2.252,4045.12,58.5584,1.89533
20,19,2.23625,4146.68,55.7705,1.89077
20,19,2.41928,4059.82,55.8158,1.8972
20,19,2.32025,4090,58.2068,1.88577
20,19,2.33289,4063.16,59.5699,1.87098
20,19,2.27634,4020.45,56.7301,1.94964
20,19,2.98139,4131.15,96.0501,2.19089
20,19,2.94839,4108.09,99.283,2.32975
20,19,3.07352,4107.79,95.3054,2.18677
20,19,2.99184,4139.67,95.1282,2.19134
20,19,3.00896,4094.89,94.436,2.18438
20,19,2.94579,4165.93,94.4888,2.20686
20,19,2.99293,3982.4,94.7549,2.18545
20,19,2.94573,4033.46,94.3223,2.18321
20,19,2.98081,4046.77,95.0657,2.1931
20,19,2.95176,3961.08,94.0609,2.19269
20,19,2.41767,4092.41,128.958,1.64174
20,19,2.49716,3983.49,125.639,1.61499
20,19,2.42182,4145.21,125.942,1.61433
20,19,2.38481,3987.3,130.115,1.66097
20,19,2.34397,4049.76,127.853,2.09273
20,19,2.86596,4062.19,126.797,1.66104
20,19,2.3836,4047.8,133.873,1.63646
20,19,2.49434,4687.21,131.252,1.68514
20,19,2.35146,4020.44,130.598,1.63992
20,19,2.4295,4182.58,131.463,1.60159
20,19,1.22352,4035.2,20.4614,0.821987
20,19,1.20635,4016.88,20.6097,0.795311
20,19,1.26231,4023.77,20.8668,0.878287
20,19,1.25858,3982.31,21.0202,0.884118
20,19,1.21191,3996.89,21.1491,0.825292
20,19,1.2282,4037.52,21.3286,0.859514
20,19,1.39229,4052.78,20.4352,0.822672
20,19,1.20664,4026.17,20.6288,0.791046
20,19,1.20906,4122.44,20.4911,0.800122
20,19,1.20834,4102.3,20.6444,0.784664
20,19,2.24661,4192.31,114.501,1.40473
20,19,2.28243,4159.48,114.919,1.44997
20,19,2.22446,4126.67,113.289,1.43793
20,19,2.23867,4128.41,113.059,1.42083
20,19,2.58727,4006.8,114.779,1.40683
20,19,2.27141,4025.06,113.496,1.457
20,19,2.2798,3980.74,115.401,1.41424
20,19,2.23773,4087.37,115.944,1.48198
20,19,2.23225,4124.78,113.708,1.41574
20,19,2.31182,3993.97,114.423,1.44075
20,19,1.77616,4041.06,53.5606,1.23656
20,19,1.76277,4116.72,66.3152,1.25773
20,19,1.79191,4032.89,55.6135,1.21941
20,19,1.76403,3823.75,53.7156,1.19458
20,19,1.77409,4107.34,57.1465,1.54325
20,19,1.90964,4132.39,58.1645,1.23397
20,19,1.71915,4002.26,58.8216,1.58138
20,19,1.72246,3952.93,60.3985,1.20545
20,19,1.74259,4137.46,56.0946,1.20884
20,19,1.75995,3985.87,56.6493,1.22485
20,19,2.43123,4066.42,82.1135,1.53702
20,19,2.38323,4298.75,81.5645,1.46418
20,19,2.36577,4021.93,78.3179,1.43145
20,19,2.35413,4048.7,79.2521,1.43951
20,19,2.45285,4132.04,80.1348,1.44664
20,19,2.35476,4060.28,78.7859,1.47328
20,19,2.46779,4115.67,83.0026,1.38994
20,19,2.41097,4117.47,80.2122,1.43745
20,19,2.39607,4159.65,80.0893,1.6096
20,19,2.73618,4138.46,80.4576,1.38804
20,19,3.01333,4096.74,90.1536,1.32379
20,19,3.04483,4192.88,89.1011,1.32517
20,19,2.93841,4106.07,91.4918,1.32384
20,19,2.97806,4251.93,91.3788,1.32835
20,19,2.97392,4296.1,95.3322,1.40929
20,19,3.08694,4241.93,89.4274,1.33153
20,19,2.96925,4300.93,89.157,1.38631
20,19,2.96419,4162.3,95.3752,1.36033
20,19,2.99458,4314.4,90.4915,1.38197
20,19,2.89697,4299.78,89.1019,1.32294
20,19,1.69419,4056.33,75.6382,1.10401
20,19,1.70354,4173,78.6157,1.14006
20,19,1.74731,4262.25,78.8107,1.09982
20,19,1.74875,4103.04,75.5591,1.11421
20,19,1.69819,4050.01,78.2803,1.15785
20,19,1.70611,4179.76,77.8595,1.17129
20,19,1.70829,4070,74.4688,1.12069
20,19,1.71157,4070.27,77.391,1.15203
20,19,1.79213,4038.55,78.7236,1.10518
