n,m,bf,fw,dp,df
12,11,13.7726,1871.14,26.2278,10.2996
12,11,16.0664,1776.2,23.5853,15.6375
12,11,14.1435,1798.81,22.6794,14.7819
12,11,14.9407,1799.84,25.4387,23.1195
12,11,9.85732,1871.36,23.173,27.4052
12,11,11.4627,1924.62,29.4874,14.6222
12,11,7.81645,2008.37,29.2384,19.1234
12,11,17.8241,2298.57,29.299,26.4149
12,11,22.2019,2174.72,28.0762,18.1982
12,11,19.7513,2153.09,30.6147,15.0931
12,11,17.4903,2120.22,31.2726,16.5075
12,11,17.7659,2151.53,30.8148,15.2541
12,11,18.1442,2113.87,30.3129,17.6855
12,11,18.815,2077.69,26.7237,14.5412
12,11,15.9252,2136.46,30.3313,13.3926
12,11,18.4711,2186.15,30.6798,4.88341
12,11,16.6138,2131.33,30.9868,35.7305
12,11,33.8713,2164.61,30.9635,17.9728
12,11,32.3429,2048.7,32.2558,28.7866
12,11,30.531,1853.37,41.9813,59.9359
12,11,70.3747,2432.45,27.1844,46.6992
12,11,79.1281,2197.69,24.3277,19.2682
12,11,30.0605,2110.87,27.504,32.1789
12,11,40.8337,2167.35,32.7778,30.8581
12,11,36.0492,2163.24,30.1086,29.0872
12,11,40.3177,2479.52,29.2749,25.3389
12,11,30.2785,1963.62,30.6026,27.8311
12,11,32.7776,1986.21,32.385,31.7632
12,11,20.4741,1702.16,15.6573,4.90879
12,11,3.96463,2008.29,31.0444,19.6338
12,11,20.3742,2337.37,29.9691,15.6451
12,11,15.2569,2231.01,29.5034,19.1174
12,11,19.6125,2152.3,30.5691,10.8776
12,11,15.983,2134.18,33.167,8.78015
12,11,15.9532,2221.23,19.5489,5.10255
12,11,4.02824,749.931,15.4092,4.5727
12,11,3.66337,703.157,15.413,5.02831
12,11,3.70378,821.034,15.9341,9.04097
12,11,15.8611,846.57,15.4422,5.66411
12,11,6.33551,726.86,16.3442,6.21676
12,11,6.10313,718.883,15.5609,5.85401
12,11,5.89342,724.614,15.8696,6.00479
12,11,5.79967,974.545,16.3898,6.38531
12,11,5.74716,778.29,16.8767,6.32554
12,11,7.46874,781.639,15.7736,5.62113
12,11,5.75995,745.139,20.3183,6.90089
12,11,6.24817,710.447,15.8637,5.79797
12,11,6.16473,758.835,16.0284,5.82935
12,11,3.094,830.197,15.907,5.26082
12,11,3.46437,768.494,15.878,5.00051
12,11,3.64645,1080.1,14.6756,4.82389
12,11,3.76059,847.191,17.1044,6.01925
12,11,3.13537,1089.43,15.4817,10.2178
12,11,6.26759,1392.21,19.277,7.61482
12,11,3.48295,914.027,15.727,5.12704
12,11,3.27211,918.519,20.1727,4.17914
12,11,10.8994,1232.56,17.6525,4.88216
12,11,6.88742,1373.46,21.3912,5.09975
12,11,14.8132,1435.52,24.6595,13.018
12,11,8.05395,1157.02,16.2041,6.80994
12,11,6.46042,971.745,15.6168,6.90613
12,11,6.79133,718.698,15.9912,6.74968
12,11,9.38214,828.132,16.7351,6.87281
12,11,6.52234,805.769,16.2599,7.02547
12,11,6.39232,771.339,15.6948,6.85656
12,11,7.46099,864.778,15.843,7.24562
12,11,6.30699,726.366,19.0276,7.04716
12,11,6.21486,839.684,16.2216,7.27743
12,11,4.09177,870.089,17.9812,6.77609
12,11,3.66952,1316.69,19.3216,24.0744
12,11,17.4411,1410.9,10.5983,7.50407
12,11,4.11872,1216.21,11.5708,11.5016
12,11,5.9817,997.705,13.9023,6.89492
12,11,3.93479,1003.7,12.7407,8.23792
12,11,5.24631,783.5,12.1375,8.72902
12,11,4.50448,818.342,11.0449,8.0225
12,11,4.40982,1163.34,13.3824,13.3841
12,11,5.36016,895.195,11.7413,7.99784
12,11,4.13405,901.942,17.2727,5.17903
12,11,4.24397,924.742,15.327,6.45924
12,11,4.52983,768.29,14.3519,6.03103
12,11,3.89753,740.936,14.1774,7.39193
12,11,3.27494,710.988,14.003,5.64188
12,11,3.86999,699.015,13.7123,5.65308
12,11,3.66358,944.094,21.5311,13.9946
12,11,5.35739,1150.37,14.0578,11.3984
12,11,3.97561,988.566,15.0882,5.99108
12,11,3.51963,756.18,13.9196,6.5247
14,13,19.2496,1644.29,21.7265,12.5958
14,13,15.2274,1538.36,36.4095,33.509
14,13,47.7418,1496.82,19.8556,13.1193
14,13,14.7184,1627.39,20.9282,13.4469
14,13,14.6893,1616.79,19.0407,11.1604
14,13,13.2605,1623.38,32.3165,29.2697
14,13,20.7902,1683.36,19.9369,13.8417
14,13,30.7419,1566.22,22.8537,10.7442
14,13,12.2173,1512.26,17.7242,11.6544
14,13,12.0583,1463.91,18.8025,14.2877
14,13,8.44908,1579.75,36.9428,25.0546
14,13,17.058,1894.93,24.3118,11.2309
14,13,8.52904,1787.97,51.5302,41.1221
14,13,34.7249,1857.64,22.453,9.54005
14,13,7.63537,1530.66,25.228,18.4308
14,13,9.84638,1793.99,32.3004,17.359
14,13,8.37595,1631.06,35.3395,17.0849
14,13,8.80197,2576.32,28.6477,11.7733
14,13,7.89528,1708.07,23.2532,9.69442
14,13,7.93891,2711.56,38.607,29.333
14,13,23.922,2235.25,32.964,30.7993
14,13,20.2911,1958.35,18.1146,9.67049
14,13,6.37753,1816.32,33.049,27.4074
14,13,46.2696,2479.06,42.9123,38.2109
14,13,33.744,1925.94,17.2264,9.05266
14,13,6.27843,2182.92,21.9807,22.4382
14,13,9.69014,1710.93,21.4147,10.5956
14,13,9.22948,2602.95,29.7719,21.2621
14,13,18.9619,2281.39,21.6025,8.7961
14,13,6.17319,2457.63,23.043,19.6065
14,13,21.7575,2253.21,41.319,59.0211
14,13,53.3134,3449,74.7659,74.3457
14,13,75.7502,2491.78,26.7712,37.7116
14,13,80.0956,2203.89,60.4389,79.4372
14,13,90.2988,1876.78,44.5967,66.9264
14,13,32.1039,1656.26,22.4459,18.4633
14,13,17.6337,2267.75,22.767,19.1382
14,13,14.0767,1364.38,24.3876,14.1845
14,13,14.8175,1718.56,23.9536,15.9382
14,13,18.3664,1324.36,23.301,15.8273
14,13,9.782,1296.44,21.4464,10.2761
14,13,12.9168,1277.24,21.4492,13.6211
14,13,8.74999,1250.12,21.0916,10.5376
14,13,13.5881,1242.7,21.506,10.1841
14,13,9.23004,1269.71,21.1079,10.1329
14,13,9.05631,1406.27,23.7193,9.48728
14,13,9.1254,1257.35,20.4161,13.9331
14,13,9.03242,1235.31,22.2322,10.5699
14,13,9.666,1244.51,22.3587,11.2592
14,13,9.54971,1237.13,25.1823,10.7398
14,13,10.3519,1260.4,22.977,10.506
14,13,10.4521,1514.53,21.3785,11.684
14,13,10.4229,1482.13,22.0245,11.9375
14,13,12.7409,1383.13,21.4584,14.0512
14,13,9.20744,1498.69,20.9073,11.8493
14,13,9.86187,1669.28,20.5327,11.7236
14,13,10.2631,1505.75,21.1853,12.9847
14,13,10.0038,1466.68,20.3337,11.2393
14,13,9.77259,1481.9,20.6794,12.6434
14,13,13.4378,1521.4,22.5122,13.6051
14,13,11.0901,1336.9,24.0746,11.6348
14,13,12.6407,1284.76,21.5632,9.92759
14,13,9.84454,1250.24,21.4726,9.71239
14,13,10.1219,1294.46,21.0795,9.51527
14,13,9.60737,1589.9,23.9649,15.7223
14,13,10.5328,1757.56,24.0986,15.32
14,13,9.63628,1399.73,24.857,15.3929
14,13,12.728,1737.21,27.6337,12.4853
14,13,12.4023,1744.1,22.514,13.6967
14,13,11.2119,1646.41,21.6527,12.733
14,13,10.7246,1365.53,19.3894,9.86735
14,13,14.2291,1365.53,41.7013,33.2756
14,13,38.5897,2108.97,35.9664,25.0569
14,13,24.5253,2241.4,19.7748,7.57308
14,13,9.89877,1671.54,20.3041,10.3744
14,13,11.1062,1507.59,24.8832,8.10599
14,13,6.35478,1904.3,21.0772,8.7581
14,13,7.98769,2049.96,22.5695,9.70413
14,13,6.77499,1621.49,20.8914,7.60217
14,13,8.26504,1757.16,21.4245,9.80541
14,13,16.6502,2276.67,38.4934,16.6057
14,13,8.76711,2106.92,27.4035,11.3493
14,13,8.48636,3007.43,55.6599,43.6639
14,13,34.8845,3105.6,51.0806,26.3096
14,13,31.4136,1943.4,31.3904,12.7396
14,13,9.56901,2140.2,29.5083,12.0319
14,13,9.44412,1929.26,42.2147,25.2342
14,13,35.503,1568.01,27.88,11.8406
14,13,8.55502,1548.92,27.8139,11.3634
14,13,8.55677,1507.22,27.7571,12.0564
14,13,9.497,1389.15,29.9104,11.0732
14,13,6.86486,1678.21,34.5059,17.4026
14,13,8.40714,1648.65,43.7313,38.3313
14,13,27.1297,1355.35,26.3073,16.8915
14,13,6.96787,1303.53,26.0811,11.4664
14,13,7.02904,1639.19,27.6395,10.3123
14,13,6.40636,1738.91,26.1441,11.3192
14,13,7.05942,1764.06,34.1117,18.3559
14,13,16.0506,2552.86,29.9994,13.7208
14,13,14.4716,1645.23,25.203,13.2551
16,15,17.7108,2278.28,41.3172,17.7364
16,15,19.2889,2826.35,66.0565,25.1914
16,15,14.5988,2539.15,45.7468,15.7108
16,15,13.3259,2850.67,54.613,32.5742
16,15,52.8298,4888.76,66.7179,36.5585
16,15,46.3993,4504.8,67.4073,48.7509
16,15,49.5846,4500.07,70.1246,40.6149
16,15,52.4397,4623.5,63.4601,47.9664
16,15,52.733,4572.75,67.9799,50.3825
16,15,67.9702,4507.21,67.6491,46.0921
16,15,63.8404,4536.88,66.8764,45.0908
16,15,74.2871,4515.36,57.3974,52.1223
16,15,66.181,3673.29,58.5674,50.0471
16,15,69.5091,4562.89,63.9983,47.3705
16,15,75.8809,4455.31,59.3782,53.5003
16,15,75.3259,4500.81,57.8136,47.2046
16,15,65.3148,4415.95,56.9204,49.6987
16,15,62.7511,4461.54,55.7218,48.9647
16,15,63.2419,4432.35,61.3376,46.2699
16,15,67.1253,3863.89,49.5088,26.7472
16,15,34.5117,3198.46,51.2681,22.2634
16,15,25.7848,3193.81,46.1145,22.7105
16,15,31.2467,3192.85,42.4217,22.008
16,15,35.3626,3192.76,45.4426,19.8005
16,15,24.4882,3211.83,46.3312,21.0866
16,15,26.7642,3220.67,44.0098,25.256
16,15,22.5482,3228.69,42.9624,22.1998
16,15,25.7728,3258.49,46.7892,21.8006
16,15,28.986,3268.72,45.718,19.1834
16,15,34.0078,3240.07,44.7721,32.7435
16,15,31.9309,3251.82,41.135,22.4844
16,15,21.1988,4167.02,66.2072,63.5409
16,15,67.5359,4937.28,69.8552,58.386
16,15,67.4083,4629.29,63.0811,56.0931
16,15,59.5868,4342.09,63.4751,46.5264
16,15,53.6433,3980.14,51.8759,28.8635
16,15,36.9954,3565.71,52.2244,30.0929
16,15,27.3327,3273.65,45.4363,39.0068
16,15,26.6149,3411.64,46.4936,24.2289
16,15,23.655,3704.8,66.2391,52.906
16,15,37.5254,4616.27,57.4535,49.0852
16,15,48.4111,4600.17,51.0477,42.0665
16,15,21.2722,3064.15,44.5726,20.8068
16,15,11.058,4120.72,53.1524,41.82
16,15,51.9463,4522.74,59.6267,37.1858
16,15,35.0422,4401.92,60.9485,34.8876
16,15,34.5473,4559.64,59.7887,46.7233
16,15,33.6035,4576.84,59.2173,45.3758
16,15,39.1355,3389.98,42.1808,20.542
16,15,11.8237,3011.64,44.7592,17.2026
16,15,39.7818,2999.53,47.9316,30.5189
16,15,38.3352,3020.86,44.0516,36.6137
16,15,52.8647,4190.93,59.1694,72.6346
16,15,91.0171,4444.47,60.8117,67.7799
16,15,81.497,4780.7,78.4454,81.0609
16,15,100.818,4501.37,59.242,67.542
16,15,80.0387,4306.47,60.7219,58.6843
16,15,75.984,4004.31,46.7377,34.0118
16,15,34.7786,2989.58,43.28,34.8949
16,15,31.6538,2983.13,42.7177,34.2877
16,15,20.0716,2970.86,42.7732,17.3011
16,15,20.0536,2998.98,40.5882,22.6612
16,15,20.1502,3002.66,44.0333,20.2907
16,15,14.1975,2994.16,42.04,22.9018
16,15,18.8633,2926.5,42.0407,24.1702
16,15,14.4065,3026.47,42.2988,25.8644
16,15,18.711,3908.63,50.5691,20.8929
16,15,25.9246,2369.03,32.4573,17.1934
16,15,11.8127,2076.78,36.1948,12.9361
16,15,11.7278,2053.64,35.0296,14.3481
16,15,19.1617,2117.05,35.6051,22.7333
16,15,18.1226,2107.9,35.1681,17.9457
16,15,20.3269,2087.51,41.3578,18.9127
16,15,19.0137,2108.07,37.0839,23.2102
16,15,19.0654,2119.62,37.3219,19.1701
16,15,23.6027,2057.82,39.7719,17.9897
16,15,18.6028,2057.14,40.4943,19.436
16,15,20.2929,2206.21,41.5753,16.9616
16,15,17.8654,2054.8,40.7145,18.679
16,15,18.5336,2043.83,37.8821,22.2934
16,15,23.6363,2084.57,38.7682,20.0587
16,15,29.2667,2067.68,38.4317,19.8963
16,15,18.266,2039.97,36.8093,21.9501
16,15,17.8146,2057.27,37.1329,19.975
16,15,17.4541,2048.56,36.4883,20.8579
16,15,17.3674,2100.19,38.7724,20.0398
16,15,18.513,2062.02,39.6564,21.0031
16,15,18.677,2093.86,39.458,20.4908
16,15,18.8039,2104.24,37.3359,23.8026
16,15,18.5455,2060.8,41.2501,21.3316
16,15,12.8843,2085.12,37.1405,14.0625
16,15,17.4315,2077.77,38.8853,13.9127
16,15,12.8992,2102.1,37.8473,14.2176
16,15,12.946,2075.29,36.7207,17.3863
16,15,12.6364,2085.2,39.4291,14.3244
16,15,13.3619,2087.41,37.5098,14.326
16,15,12.6778,2060.29,36.7922,13.4711
16,15,16.8843,2125.61,37.4028,13.5838
16,15,12.524,2090.69,36.7964,17.714
16,15,12.5328,2047.68,38.5158,22.5633
18,17,14.5301,3052.68,51.5958,18.516
18,17,19.7884,3067.85,52.6978,16.0378
18,17,14.9673,3053.1,51.1081,16.032
18,17,14.7798,3408.24,53.5978,19.2909
18,17,20.0616,3110.19,51.2851,15.5769
18,17,14.3686,3080.74,51.1253,15.372
18,17,14.1524,3073.55,50.5353,18.6341
18,17,14.4392,3098.78,50.8564,15.6442
18,17,16.288,3062.55,50.9444,19.6219
18,17,14.5315,3049.39,51.4183,15.1064
18,17,11.8662,3045,49.3974,12.7655
18,17,12.2311,3044.36,47.7971,14.6539
18,17,12.1314,3038.02,48.1333,16.1044
18,17,11.9472,3069.04,50.7001,13.2128
18,17,12.5292,3039.35,49.7334,13.4554
18,17,12.3375,3038.38,50.316,13.1002
18,17,12.3473,3052.35,50.6736,14.3289
18,17,11.8808,3052.14,48.7413,13.1199
18,17,12.1842,3054.46,47.9261,13.0218
18,17,13.9637,3048.77,47.8297,14.0507
18,17,36.6318,3058.59,41.939,36.7366
18,17,44.3786,3053.78,42.8226,33.6458
18,17,30.7184,3064.43,44.9567,38.5561
18,17,42.3756,3051.71,42.3687,31.7338
18,17,31.0213,3039.34,45.653,29.9579
18,17,30.4599,3098.15,44.5379,30.588
18,17,30.8897,3066.26,42.92,34.221
18,17,32.6566,3041.41,44.3743,30.0674
18,17,31.0529,3054.76,42.7684,31.4331
18,17,37.8724,3090.01,46.4918,31.0642
18,17,26.0537,3072.98,50.971,30.0414
18,17,26.2142,3073.41,51.3741,28.232
18,17,32.5683,3081.74,53.3857,27.8427
18,17,25.9578,3068.93,50.861,30.6331
18,17,26.0446,3081.77,50.8067,26.8237
18,17,29.9507,3072.81,53.6492,27.074
18,17,25.3919,3067.31,50.2663,26.0807
18,17,30.4252,3675.31,53.3524,26.1012
18,17,41.6561,3620.58,52.1256,27.3061
18,17,25.1764,3171.34,49.9309,31.776
18,17,26.5114,3243.53,42.6362,24.146
18,17,25.5438,3261.77,40.9705,22.8994
18,17,32.4254,3214.12,40.5792,23.1472
18,17,26.5994,3223.97,41.3725,23.0452
18,17,26.5284,3216.35,40.106,23.349
18,17,25.2469,3229.37,41.1575,23.1846
18,17,25.7192,3984.71,41.8353,22.7646
18,17,26.6239,3282.01,64.2986,57.0597
18,17,77.0166,3595.6,42.8877,27.3019
18,17,28.1142,3395.46,43.7901,26.4426
18,17,45.7228,3457.41,53.2594,26.0266
18,17,44.2199,4003.79,53.9166,73.7673
18,17,116.159,3400.25,49.4046,23.8676
18,17,32.4023,4124.43,48.2602,23.3494
18,17,31.4927,3243.05,46.0876,23.282
18,17,37.0673,3120.09,46.7419,23.8018
18,17,39.9152,3125.05,46.464,23.4223
18,17,38.4074,3100.56,46.585,23.3876
18,17,39.1167,3087.37,48.1032,23.4673
18,17,31.6267,3071.31,46.1124,28.8978
18,17,27.8552,3122.45,48.6525,27.4117
18,17,26.09,3130.82,50.2902,28.4617
18,17,25.3867,3153.7,48.4418,28.358
18,17,31.6348,3134.21,47.9635,32.5226
18,17,27.1361,3113.35,47.2393,32.1046
18,17,28.8612,3131.53,50.4415,29.6206
18,17,27.5708,3398.36,67.628,48.5535
18,17,49.0399,3486.96,67.31,66.2942
18,17,53.8555,3150.69,46.57,25.2646
18,17,28.4983,3150.81,46.1107,30.2419
18,17,21.7841,3213.92,51.0792,30.0227
18,17,22.1177,3222.39,52.4101,32.4013
18,17,24.5697,3190.27,54.1593,30.8459
18,17,26.7338,3234.96,52.4305,31.5808
18,17,24.611,3234.17,54.6223,28.5747
18,17,23.4342,3261.21,52.8241,26.8457
18,17,29.9168,3221.88,52.2019,28.956
18,17,25.2656,3191.28,53.3508,27.0143
18,17,26.8889,3235.86,51.6224,28.4095
18,17,26.3698,3170.68,53.3392,27.1062
18,17,28.3332,3093.65,56.9885,25.3934
18,17,28.1392,3065.36,53.2655,25.3916
18,17,36.7278,3089.46,55.8245,24.4587
18,17,27.8047,3074.13,54.9577,26.9754
18,17,28.1852,3062.05,56.029,24.5481
18,17,27.0698,3080.13,57.0782,25.26
18,17,27.2307,3118.91,55.746,24.2849
18,17,28.1357,3137.24,56.2247,25.3902
18,17,28.2584,3236.3,58.7023,25.7821
18,17,33.149,3148.32,56.7988,31.5488
18,17,20.5498,3274.88,40.292,25.8137
18,17,19.471,3307.76,40.1549,24.2936
18,17,18.7184,3317.36,38.3324,29.7288
18,17,19.532,3297.45,40.8197,25.3754
18,17,27.3753,3241.39,39.2094,29.7141
18,17,19.206,3236.61,38.4745,29.0146
18,17,18.3871,3221.1,39.3643,29.2121
18,17,20.8021,3280.16,41.6917,26.5446
18,17,19.1546,3214.26,44.5017,27.0543
18,17,19.9121,3306.46,39.1888,24.7858
20,19,47.5192,4396.69,70.285,35.469
20,19,38.7452,4400.55,70.0118,34.4999
20,19,40.9659,4367.52,70.2605,35.3354
20,19,40.9165,4400.48,69.9803,36.043
20,19,43.6965,4423.84,72.0703,37.2846
20,19,37.1882,4437.86,70.6286,41.4635
20,19,38.0811,4402.88,70.6706,40.5824
20,19,37.5578,4475.57,69.7511,40.6495
20,19,38.2407,4463.75,71.8823,35.5635
20,19,42.9335,4430.29,66.806,37.1838
20,19,33.9347,4402.41,69.3482,41.7566
20,19,31.7153,4417.87,68.6596,42.6657
20,19,38.4828,4445.53,67.3997,45.599
20,19,32.5644,4503.48,74.9313,59.9454
20,19,47.1124,4473.79,69.499,41.3374
20,19,37.8867,4465.56,67.2665,41.6775
20,19,30.5623,4471.3,65.0229,45.8517
20,19,31.8727,4469.45,66.059,39.4358
20,19,36.8555,4485.27,66.7269,39.4265
20,19,36.9634,4423.71,65.2931,42.8971
20,19,38.4641,4411.43,67.8242,43.0614
20,19,36.4437,4404.72,68.1219,42.6645
20,19,42.2749,4764.08,87.7724,71.0499
20,19,64.0984,4652.03,73.0338,51.4402
20,19,41.6313,4426.46,72.5219,43.7052
20,19,43.3237,4442.27,70.5224,44.94
20,19,36.4412,4425.8,68.9881,47.82
20,19,38.4083,4400.61,66.0283,45.6617
20,19,35.6774,4420.74,68.2719,41.7079
20,19,41.3381,4408.27,68.5809,44.54
20,19,41.688,4451.64,65.6623,39.3161
20,19,45.6637,4448.56,61.6442,43.398
20,19,41.8321,4420.89,67.9538,40.997
20,19,48.7641,4442.78,67.8558,41.5804
20,19,42.1724,4469.59,65.8569,43.1857
20,19,40.5944,4449.73,65.5938,45.0536
20,19,42.5792,4432.24,66.9082,39.648
20,19,45.9001,4423.3,65.6339,43.1297
20,19,40.8986,4429.36,67.1933,39.5498
20,19,46.2537,4442.57,65.9292,37.8119
20,19,39.396,4383.78,73.8156,32.1734
20,19,32.956,4361.38,67.974,37.665
20,19,48.233,4407.49,71.2889,30.1432
20,19,32.139,4403.44,71.3423,30.4806
20,19,37.9721,4409.45,70.8858,29.5902
20,19,38.7539,4383.66,70.112,29.5754
20,19,36.7212,4394.62,70.9926,29.5459
20,19,38.3762,4363.06,71.3192,30.403
20,19,32.7278,4378.86,70.8719,30.3123
20,19,44.3502,4404.68,70.9876,30.2819
20,19,53.7538,4443.77,71.8627,46.3926
20,19,53.1425,4425.95,72.1672,47.3556
20,19,51.2459,4391.01,72.0399,50.0501
20,19,48.7932,4422.11,71.632,46.5554
20,19,53.3932,4415.92,71.2985,46.4997
20,19,44.8744,4385.14,71.092,46.1364
20,19,50.581,4399.06,71.3182,50.7878
20,19,45.7108,4398.96,71.0085,51.6302
20,19,51.9192,4417.36,72.7195,56.733
20,19,50.4074,4407.44,75.405,51.5216
20,19,36.2897,4386.18,66.7995,38.3541
20,19,34.7882,4410.77,65.9142,36.6762
20,19,33.0671,4403.09,66.4669,33.3952
20,19,33.5319,4411.5,66.8698,33.3176
20,19,36.4057,4409.49,68.295,32.7093
20,19,43.6537,4382.4,68.1432,38.5984
20,19,42.1041,4401.62,62.9658,35.1043
20,19,32.4438,4397.52,63.6653,35.7332
20,19,31.7485,4392.98,64.0508,36.5827
20,19,32.5761,4371.75,64.3784,36.5959
20,19,38.8055,4356.27,68.0111,46.1861
20,19,39.1011,4354.67,70.0437,41.4368
20,19,44.4273,4339.06,69.7846,48.7972
20,19,48.1283,4385,67.5074,38.7673
20,19,39.0307,4376.62,67.7892,41.2309
20,19,38.8314,4351.76,66.3044,45.6804
20,19,36.3371,4373.97,66.3896,45.5463
20,19,36.7536,4371.93,67.3985,44.8923
20,19,37.127,4395.17,66.7223,45.3641
20,19,36.2484,3698.87,61.3428,35.116
20,19,23.527,3418.82,51.3107,24.7727
20,19,22.3718,3418.25,49.9984,23.8103
20,19,22.504,3422.14,49.8206,22.6345
20,19,21.3264,3407.47,49.5436,22.848
20,19,22.483,3407.71,49.4324,22.9477
20,19,20.8691,3393.52,46.6515,25.9277
20,19,22.3195,3132.71,41.2533,18.3791
20,19,15.3833,2719.27,40.8026,16.1765
20,19,19.4601,2724.23,41.2512,16.2542
20,19,15.2107,2723.4,41.1119,16.0043
20,19,12.7239,2726.04,46.6071,14.1138
20,19,13.1229,2726.43,46.5336,14.0757
20,19,12.8944,2721.1,46.6281,14.0875
20,19,12.7326,2718.3,45.2311,16.1264
